epoch,epoch_time_s,lr,train_deep_sup,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,92.07020211219788,0.001,1.176058543059561,0.658567184706529,0.7164616631688895,2.551087388948158,,,,,
2,90.3379259109497,0.000999321619703514,0.9802090922991434,0.5872355298311622,0.5934592925012112,2.160903909912816,0.3389393160309623,0.9161913930411748,0.3236667226008013,0.5211749460809258,0.30839412917064035
3,90.39561080932617,0.0009972883382072953,0.9536901134031791,0.5734493316323669,0.5855739269819524,2.1127133691752396,,,,,
4,91.70846223831177,0.0009939057285945933,0.9196048802799649,0.5393886109193166,0.5696648997289162,2.0286584002000314,0.37518888750842305,0.9355372551520085,0.3507849185120189,0.5457023640586821,0.32638094951561464
5,90.4583055973053,0.000989183062363234,0.8967666291528278,0.5383431056583369,0.5619404346578651,1.9970501630394548,,,,,
6,90.1776819229126,0.0009831332840130888,0.9223599642515182,0.5581649694177839,0.5678866388621153,2.048411569771943,0.38360173441492973,0.9411947892699469,0.36581724656718084,0.5576097608014362,0.3480327587194319
7,89.6448221206665,0.0009757729755661012,0.8873471267797328,0.5292562075787121,0.5617352625838034,1.9783385983219852,,,,,
8,90.06883358955383,0.0009671223111161149,0.8800192531612184,0.522725543655731,0.5398219958223678,1.9425667915079325,0.3668059402447678,0.9279780797205259,0.3406870563505866,0.536450730807233,0.31456817245640534
9,71.2527813911438,0.0009572050015330875,0.8817330287562476,0.5243222151641493,0.5473093822184536,1.953364626125053,,,,,
10,94.61371064186096,0.0009460482294732422,0.870456157900669,0.5192843331231012,0.5337928327697294,1.9235333305818065,0.3952532689729645,0.9421109536120574,0.3737669367185632,0.5632149423497279,0.35228060446416193
11,95.72304344177246,0.0009336825748732973,0.8605938582508653,0.5239953000236441,0.5210898928896145,1.9056790532889187,,,,,
12,96.59461498260498,0.000920141931132985,0.8508773641453848,0.5141729075599599,0.5179041489130921,1.882954422191337,0.39565455554038786,0.945624213074692,0.3782199351806216,0.5673546944786451,0.36078531482085535
13,97.91210651397705,0.0009054634122155991,0.8623732344971763,0.522237798957913,0.5359781686630515,1.9205891957989447,,,,,
14,98.46481919288635,0.0008896872509212008,0.8590339309639401,0.5136854358845286,0.532612547940678,1.90533192091518,0.3742936954501047,0.9267955715941223,0.3572734878285978,0.547114182417106,0.34025328020709084
15,97.48232245445251,0.0008728566886113103,0.8531201699265727,0.5258545303234348,0.5218851716154151,1.9008598700717645,,,,,
16,96.02031230926514,0.0008550178566873412,0.8658599600747781,0.5282182657056383,0.530586844737883,1.924665067151741,0.3947911105272132,0.9454557405731818,0.36989939021422624,0.5617515070005448,0.34500766990123927
17,62.47242569923401,0.000836219650147635,0.8359742910773664,0.5058622906053507,0.5040701491413293,1.84590671327379,,,,,
18,67.98175048828125,0.0008165135935696697,0.8380650311708451,0.5096611694053367,0.49934723741478393,1.8470734430683982,0.38739996973552737,0.9342731843350631,0.3664488788634123,0.5557236473539625,0.34549778799129727
19,67.059406042099,0.0007959536998847743,0.8208855152682021,0.5084148216578696,0.4874662604044985,1.8167665978272756,,,,,
20,67.39135837554932,0.0007745963223324385,0.8209378840194808,0.4980362590816286,0.4918682293483505,1.81084237297376,0.4010282525658395,0.9431570240837391,0.37055663453575083,0.5614234310517469,0.3400850165056621
21,68.60354089736938,0.0007525000000000001,0.8301374642937273,0.5007775290144815,0.4927444015388136,1.8236593855751888,,,,,
22,67.28676390647888,0.0007297252973710758,0.8449845476282969,0.5009540923767619,0.5030350512100591,1.8489736978654507,0.39527564489123235,0.9426331035400884,0.3598486233604733,0.5541101167536784,0.3244216018297142
23,78.87274289131165,0.0007063346383225213,0.8844385998116597,0.509308879132624,0.5511340404964156,1.9448815259668562,,,,,
24,97.67770576477051,0.000682392135024924,0.851677891501674,0.5065425648181526,0.5385132392799413,1.8967337036574328,0.39358142656775863,0.9400184614237144,0.37234177971660853,0.5615673402856438,0.3511021328654584
25,93.47111105918884,0.0006579634122155991,0.8367088395136375,0.4986907247040008,0.5159201272935778,1.8513196914284318,,,,,
26,101.40522623062134,0.0006331154273257479,0.8235954056183499,0.49966909979228624,0.5087179519236088,1.83198245410566,0.3969807686233853,0.9420500085381404,0.3728639269567713,0.5625926208172277,0.3487470852901573
27,101.24895668029785,0.0006079162869547909,0.8241217130864107,0.5059477328150361,0.492285822428487,1.822355265970583,,,,,
28,100.40628862380981,0.0005824350601949144,0.834878322702867,0.49484312733014424,0.5240076853445284,1.8537291449529154,0.40188188563888444,0.9457110775360806,0.3789832841307188,0.5678925485991727,0.35608468262255316
29,100.60918283462524,0.0005567415893174886,0.8152108621818047,0.4914041157673906,0.49701088843522256,1.8036258686471867,,,,,
30,99.97611999511719,0.0005309062983402573,0.808599419395129,0.49177809953689566,0.4908514723181724,1.7912289931818293,0.4025031333204156,0.9433806494005555,0.37792053706447004,0.5664072411764985,0.35333794080852443
31,91.19477605819702,0.0005050000000000002,0.8172908188016326,0.4887337150949019,0.49597869369166864,1.8020032293266721,,,,,
32,95.60407614707947,0.00047909370165974305,0.8043418735817628,0.48656096072108657,0.4882135151161088,1.7791163418028089,0.40208571493595274,0.9457115543321337,0.3723373423880981,0.5634620797027766,0.3425889698402435
33,95.65186190605164,0.00045325841068251176,0.7934448619683584,0.4871390369755251,0.4741699809070538,1.7547538769465905,,,,,
34,86.26973843574524,0.0004275649398050859,0.7912530423866377,0.48473425457874936,0.4767282809924196,1.7527155772403435,0.3955249435664622,0.9496393418969125,0.374204417128612,0.5660160587180455,0.35288389069076187
35,87.10649561882019,0.00040208371304520927,0.7878511347704463,0.48514963162166097,0.4663958584544835,1.7393966200175106,,,,,
36,84.71837115287781,0.00037688457267425244,0.784106545039901,0.48526318641724414,0.461666985090684,1.7310367225496859,0.40368656414850446,0.9454465471103737,0.3764640564757106,0.5661248866872649,0.34924154880291663
37,87.23584651947021,0.0003520365877844012,0.7784282865347685,0.4833768456622407,0.45560935705348304,1.717414484862928,,,,,
38,86.1764874458313,0.0003276078649750765,0.774463608916159,0.4835440700252851,0.45399988685493115,1.7120075715912713,0.388983727549094,0.932673488928323,0.369095134592979,0.5569545860380937,0.349206541636864
39,83.81453537940979,0.0003036653616774791,0.7718821592904902,0.4826042918695344,0.4499553857854119,1.704441828197903,,,,,
40,86.31040453910828,0.00028027470262892445,0.7656183512674439,0.4769270694366208,0.4478147692978382,1.6903601955484464,0.4029546903655402,0.942438301047331,0.37729732062213706,0.5656776474305351,0.3516399508787339
41,88.52141499519348,0.0002575000000000002,0.7633206417715107,0.47609719093199127,0.44354040702735936,1.682958232031928,,,,,
42,83.66975140571594,0.0002354036776675618,0.7610670389400588,0.4751357391476631,0.4428875935160451,1.6790903725005961,0.4051382118675318,0.9446384884818763,0.3816480124196681,0.5693115044404041,0.35815781297180443
43,87.96376061439514,0.0002140463001152259,0.7567592903419778,0.4734766472268988,0.4401265742326224,1.6703625081865876,,,,,
