epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,4.245635032653809,0.001,0.8253070526652866,0.9637255244784885,1.7890325758192274,,,,,
2,2.7042994499206543,0.000999321619703514,0.6232507321569655,0.8862094534767999,1.5094601922565036,0.31405854918085,0.9231222490929157,0.157029274590425,0.4123935994245886,0.0
3,3.5576894283294678,0.0009972883382072953,0.6051059987809922,0.6551946381727854,1.260300636291504,,,,,
4,3.435905694961548,0.0009939057285945933,0.5541949126455519,0.5924571077028911,1.1466520097520616,0.3735048130082052,0.9414076108406355,0.35521280007211975,0.5506110703282917,0.33692078713603435
5,3.590452194213867,0.000989183062363234,0.5445683373345269,0.6216327971882291,1.1662011411454942,,,,,
6,3.6035871505737305,0.0009831332840130888,0.5446716984113057,0.5737795922491286,1.1184512906604342,0.379762025974658,0.9391225815765957,0.35939595589461915,0.5526381644552779,0.3390298858145802
7,4.334589958190918,0.0009757729755661012,0.528261747625139,0.5463740335570442,1.0746357825067308,,,,,
8,3.3512189388275146,0.0009671223111161149,0.5219671236144172,0.5513021714157529,1.0732693009906344,0.36633609513207976,0.9253183050582442,0.35355339883441805,0.5441417009090267,0.3407707025367564
9,4.027264833450317,0.0009572050015330875,0.523386087682512,0.5280256417062548,1.0514117320378622,,,,,
10,4.115461826324463,0.0009460482294732422,0.5113140006860097,0.5211167315642039,1.0324307322502135,0.3831057912331075,0.9339948176273403,0.36920456441338223,0.5574679821513683,0.35530333759365695
11,3.7512192726135254,0.0009336825748732973,0.515961398018731,0.5407980276478661,1.056759422355228,,,,,
12,4.352881669998169,0.000920141931132985,0.5242431031333076,0.5692649046579997,1.093508005142212,0.3950445302958028,0.9406030309873357,0.3640697591327874,0.5562475164176368,0.33309498796977194
13,3.9236481189727783,0.0009054634122155991,0.5126452498965793,0.5320987873607211,1.0447440438800388,,,,,
14,3.7247133255004883,0.0008896872509212008,0.504865339729521,0.5239030480384826,1.0287683844566344,0.3957676052529238,0.9397358021456623,0.36846344534432396,0.5588875642781034,0.3411592854357241
15,4.26142144203186,0.0008728566886113103,0.5080532219674853,0.5276944710148705,1.0357476909955343,,,,,
16,4.2303547859191895,0.0008550178566873412,0.5028881755140092,0.4914683057202233,0.9943564812342326,0.40208867572048423,0.9442693134666993,0.3807841677916763,0.5686125496833506,0.35947965986286834
17,4.326359272003174,0.000836219650147635,0.49991626077228124,0.487900815738572,0.9878170728683472,,,,,
18,4.048398733139038,0.0008165135935696697,0.5052353262901306,0.4822111599975162,0.9874464962217543,0.3974447961581421,0.9393885265994579,0.3766017879070385,0.5641973674711783,0.35575877965593494
19,4.021179914474487,0.0007959536998847743,0.49815632171101043,0.4766101943122016,0.9747665060891045,,,,,
20,3.34462833404541,0.0007745963223324385,0.49112142854266694,0.4694307188193003,0.9605521414015028,0.403995851338513,0.9438150791989971,0.3795143336021719,0.567614582134447,0.35503281586583074
21,4.194006681442261,0.0007525000000000001,0.4888201177120209,0.4623620761765374,0.9511821892526414,,,,,
22,3.9851675033569336,0.0007297252973710758,0.4913772993617588,0.456742537021637,0.9481198350588481,0.40297072255219946,0.9383620046260855,0.3716459838957388,0.5605513241391877,0.34032124523927804
23,3.974644422531128,0.0007063346383225213,0.48158070709970263,0.4536168608400557,0.9351975666152106,,,,,
24,4.224038362503052,0.000682392135024924,0.4811479541990492,0.44553568760553997,0.9266836484273274,0.4087131098306454,0.943662879724302,0.3790715799563616,0.5672686798790084,0.3494300500820778
25,3.0061938762664795,0.0006579634122155991,0.5061519450611538,0.471449304289288,0.9776012460390727,,,,,
26,4.4441447257995605,0.0006331154273257479,0.49702854487631054,0.4771335475974613,0.9741620924737718,0.40686843885928875,0.9428420881481189,0.3794767024158271,0.567265164326591,0.35208496597236544
27,3.6589996814727783,0.0006079162869547909,0.48574944602118597,0.45356180601649815,0.9393112566736009,,,,,
28,3.7918732166290283,0.0005824350601949144,0.48690429462326895,0.46171353459358216,0.9486178292168511,0.40850928473113773,0.9492946400055461,0.38435432951759174,0.5726677663469099,0.3601993743040458
29,3.9414267539978027,0.0005567415893174886,0.48581263224283855,0.4593266805013021,0.94513930744595,,,,,
30,4.157768487930298,0.0005309062983402573,0.4761681424246894,0.4445281535387039,0.9206962956322564,0.40817168678793153,0.9416625010827776,0.37313752207549933,0.5626458484112588,0.33810335736306707
31,3.7805004119873047,0.0005050000000000002,0.4756683667500814,0.44057566192415026,0.9162440339724223,,,,,
32,3.8800628185272217,0.00047909370165974305,0.47415258884429934,0.4431138743956884,0.9172664629088507,0.41191162350416205,0.9446818126844676,0.3772914076794118,0.5664215426810971,0.3426711918546616
33,4.384968042373657,0.00045325841068251176,0.47171724571122065,0.4306900805897183,0.9024073243141174,,,,,
34,3.8044369220733643,0.0004275649398050859,0.4690729174349043,0.42683313257164424,0.8959060470263164,0.4127673150886898,0.9467875781626152,0.37852917813660514,0.5679486448119418,0.34429104118452053
35,4.091063976287842,0.00040208371304520927,0.46968840426868863,0.42371068000793455,0.8933990862634447,,,,,
36,4.106268644332886,0.00037688457267425244,0.46726637283960976,0.4203424205382665,0.8876087956958347,0.4134431544119283,0.9452676943885951,0.3744698864700724,0.5647358224429133,0.33549661852821644
37,3.588848352432251,0.0003520365877844012,0.46768597231970893,0.41799559626314375,0.8856815669271682,,,,,
