epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_sam_AR,train_sam_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU,val_sam_AR IoU,val_sam_BG IoU,val_sam_Mean FG IoU,val_sam_Mean IoU,val_sam_TC IoU
1,23.098442792892456,0.0001,0.47913708289464313,0.4325477338499493,0.709350676006741,0.44175802138116627,2.0627935065163507,,,,,,,,,,
2,24.316595315933228,9.972883382072954e-05,0.47832564976480274,0.4322449167569478,0.7020464274618361,0.43998343547185265,2.0526004181967843,0.4055612339405927,0.9406338561941725,0.3845217016499385,0.5698924198313499,0.36348216935928424,0.41104714605576126,0.9430605803875711,0.38596632937764785,0.5716644130476223,0.3608855126995345
3,24.489304542541504,9.891830623632339e-05,0.4775978068510691,0.4329317874378628,0.7017884678310818,0.4377146283785502,2.0500327004326713,,,,,,,,,,
4,23.585482597351074,9.757729755661011e-05,0.4773712376753489,0.42918946345647174,0.6970546417766147,0.43493426111009387,2.0385495980580646,0.4060476580194515,0.9409360631913153,0.38486030193545695,0.570218889020743,0.3636729458514625,0.410585532075759,0.9428352050359085,0.3858110632512597,0.5714857771794759,0.36103659442676034
5,25.141655683517456,9.572050015330873e-05,0.4758517603079478,0.42755420241090986,0.6975849509239197,0.43375552429093256,2.0347464323043822,,,,,,,,,,
6,23.95502758026123,9.336825748732972e-05,0.4743834058443705,0.42588743567466736,0.6950942569308811,0.43316707379288144,2.0285321527057225,0.40021399609211417,0.9374565210492144,0.37911398495294585,0.565228163651702,0.35801397381377753,0.406969625365183,0.9404519234697147,0.38166700918533575,0.5679286472801287,0.3563643930054885
7,25.11246967315674,9.05463412215599e-05,0.47434254222446015,0.42501674261358047,0.6927302453253005,0.4321914788749483,2.0242810249328613,,,,,,,,,,
8,23.970378637313843,8.728566886113101e-05,0.47633802824550203,0.42540416518847146,0.6904524869389004,0.43267759879430134,2.0248722871144613,0.4063403671775029,0.9417273414568438,0.3844175302587681,0.5701874673247933,0.3624946933400334,0.41050634628171073,0.9434926570252972,0.3866967650703808,0.5722953957220196,0.3628871838590509
9,25.08372402191162,8.362196501476347e-05,0.47235106693373785,0.42351748910215165,0.6880804922845628,0.43056593736012777,2.0145149707794188,,,,,,,,,,
10,25.097047805786133,7.959536998847741e-05,0.4730512433581882,0.423375560508834,0.6859189510345459,0.42999694380495285,2.012342683474223,0.40448651185646445,0.9396023439953806,0.38096465684710185,0.5671772192298614,0.35744280183773924,0.4098728180436375,0.9418716502074612,0.38247567317099124,0.5689409988498145,0.35507852829834496
11,24.834153652191162,7.524999999999999e-05,0.4710994078053368,0.4238661949833234,0.6840411636564466,0.4310744164718522,2.010081187884013,,,,,,,,,,
12,24.388991117477417,7.06334638322521e-05,0.47118562857309976,0.42201859487427607,0.68352173699273,0.4291588604450226,2.005884811613295,0.4010205892069503,0.9377626397509732,0.37903877412107134,0.5652800626643719,0.35705695903519247,0.40678129041388544,0.9404138789498347,0.38232253505432695,0.5683529830194962,0.35786377969476846
13,24.320005655288696,6.579634122155988e-05,0.47083793216281467,0.4223723222812017,0.6802473068237305,0.4284205668502384,2.0018781264623007,,,,,,,,,,
