epoch,epoch_time_s,lr,train_deep_sup,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,82.74531030654907,0.001,1.2070750713348386,0.6772641142761265,0.7233077959329994,2.6076469809920697,,,,,
2,77.02018880844116,0.000999321619703514,0.9815303768272753,0.5713617891073228,0.6294060935300809,2.182298264017812,0.37081054698401555,0.9360586811183896,0.3492826229553444,0.5448746423430261,0.3277546989266733
3,78.62690234184265,0.0009972883382072953,0.9353862625581246,0.5513716559719157,0.5806017456507242,2.0673596688994658,,,,,
4,78.00194978713989,0.0009939057285945933,0.9197317723874692,0.5425539650298931,0.5827942543559604,2.0450799911110487,0.384035401006843,0.9413885228476299,0.32638618373821787,0.5313869634413552,0.2687369664695927
5,79.69788265228271,0.000989183062363234,0.9127382484851059,0.5466120318682106,0.5699081696293973,2.0292584505346087,,,,,
6,84.05294132232666,0.0009831332840130888,0.911334886484676,0.5450331310431161,0.566026206066211,2.0223942240079245,0.36701598098934124,0.9258201829660582,0.3511185216752104,0.542685742105493,0.3352210623610795
7,77.92787766456604,0.0009757729755661012,0.895793115761545,0.5338526264936836,0.5573581087230531,1.9870038518199216,,,,,
8,69.29449081420898,0.0009671223111161149,0.9461066177597753,0.5352263873374021,0.6102281628935425,2.0915611807946806,0.3883305871883765,0.9407348733213066,0.336769010127432,0.5380909645253902,0.2852074330664875
9,66.82165288925171,0.0009572050015330875,0.9047435976840832,0.5395269980585133,0.5685495389556443,2.0128201352225408,,,,,
10,66.81762361526489,0.0009460482294732422,0.8851874305142297,0.524278015450195,0.5543771430712054,1.9638425968311448,0.3910405697024961,0.9413651108966398,0.34344582194549517,0.5427522515958767,0.2958510741884942
11,59.958396673202515,0.0009336825748732973,0.8808169109953776,0.516648133761353,0.5612570866390512,1.958722134210445,,,,,
12,60.642223596572876,0.000920141931132985,0.870465228623814,0.5242715061814697,0.5374406322009033,1.9321773639431705,0.3946667319831576,0.9419723841410064,0.37250867390169007,0.5623299106481289,0.3503506158202226
13,57.69883441925049,0.0009054634122155991,0.8514027535363481,0.5108526119479427,0.5197933815557648,1.8820487472746108,,,,,
14,73.99738049507141,0.0008896872509212008,0.8496113050867009,0.5085622648949976,0.5155560632270795,1.8737296287660246,0.3913436890333243,0.9408709445788002,0.360644771445553,0.5540534958233021,0.32994585385778175
15,66.14796757698059,0.0008728566886113103,0.8475125281347169,0.5087602806312067,0.509621819122522,1.8658946271295902,,,,,
16,62.59062600135803,0.0008550178566873412,0.8770344432857303,0.5180675159449931,0.572932643070817,1.9680345981209368,0.3240188300066495,0.9020282147175287,0.32719903083291974,0.5188087587944561,0.33037923165919
17,61.482858419418335,0.000836219650147635,0.911040273529512,0.5399199724197387,0.5555057469893385,2.0064659886889986,,,,,
18,57.12694478034973,0.0008165135935696697,0.882382991358086,0.5147590687981358,0.5498287165882411,1.9469707753923204,0.3588261622298554,0.919310780537847,0.33844357737824576,0.5320659784314462,0.3180609925266361
19,59.57610559463501,0.0007959536998847743,0.8708942708041935,0.5167125083782055,0.5372697152749256,1.9248764991760254,,,,,
20,60.061901569366455,0.0007745963223324385,0.9068954039503027,0.5239999365475443,0.562546641200229,1.993441977986583,0.3918391020768109,0.938114851724779,0.3501380200875631,0.5461302972999684,0.3084369380983154
21,59.99088382720947,0.0007525000000000001,0.8681196708370138,0.5189726267147947,0.5436846147532817,1.9307769144022906,,,,,
22,60.21112084388733,0.0007297252973710758,0.856739201037972,0.5052092322596796,0.5304064398010572,1.8923548758029938,0.3945916649498871,0.9424393146758657,0.37405876468501054,0.5635189480152957,0.35352586442013395
23,60.0087788105011,0.0007063346383225213,0.84915108261285,0.5050725101872727,0.5207151246567568,1.8749387122966623,,,,,
24,59.83423614501953,0.000682392135024924,0.8383005495424624,0.5006410262099018,0.5197621782896695,1.8587037532417863,0.3976600993796316,0.9427536354084716,0.37520285986348695,0.5643864517118152,0.3527456203473423
25,59.03915357589722,0.0006579634122155991,0.8281986148269087,0.5004048128370885,0.5004157204180956,1.8290191469369113,,,,,
26,59.6659255027771,0.0006331154273257479,0.8412789600866812,0.5014124091576647,0.5162871838029888,1.8589785478733203,0.38799038923713564,0.9357296833979344,0.3462243573677216,0.5427261327111258,0.30445832549830765
27,54.60859227180481,0.0006079162869547909,0.8405756698162468,0.4966455732782682,0.5233550850715902,1.8605763380174283,,,,,
28,71.40182781219482,0.0005824350601949144,0.8573210265349458,0.5087541947762172,0.521344277124714,1.8874194984082824,0.3974022134070474,0.9424310736789593,0.37581519434228916,0.5646871541211792,0.3542281752775309
29,69.67393922805786,0.0005567415893174886,0.8333166335467938,0.4984600784601988,0.5016785396194016,1.8334552502190626,,,,,
30,63.58483076095581,0.0005309062983402573,0.820489072854872,0.49320491872451927,0.49289451963095754,1.806588508906188,0.39918692915870485,0.9464513877253561,0.37664684514646096,0.5665816926727594,0.354106761134217
31,63.14481234550476,0.0005050000000000002,0.8179813457307993,0.4911832339785717,0.4883888383844385,1.7975534155412958,,,,,
32,61.08465576171875,0.00047909370165974305,0.8160804366623913,0.4905482989770395,0.48236559926083794,1.7889943372320247,0.39668425734080814,0.9421868097297055,0.3741610171827444,0.5635029480317314,0.3516377770246807
33,61.2488968372345,0.00045325841068251176,0.8115402159315569,0.49146940459807714,0.47233941595035567,1.7753490381770667,,,,,
34,61.40633034706116,0.0004275649398050859,0.8059055373624519,0.48845598311335947,0.47378058353507957,1.7681420911241459,0.39923549399069513,0.9438437525836972,0.38019109853925714,0.5680753165540705,0.3611467030878191
35,59.51309680938721,0.00040208371304520927,0.8192922283653861,0.49363811441041805,0.4918433257965026,1.8047736598385704,,,,,
36,60.51703858375549,0.00037688457267425244,0.8040902142723403,0.4850593127586224,0.4752398472831205,1.7643893779427915,0.40030417690974385,0.9458795586279097,0.37457138072471774,0.5650074400257817,0.3488385845396916
37,59.85204029083252,0.0003520365877844012,0.7994215343837385,0.4855113607865793,0.46617596557846774,1.7511088648328073,,,,,
38,60.11047673225403,0.0003276078649750765,0.7983467810131886,0.4857702113963939,0.46479330763772675,1.7489102941972239,0.4001710801590117,0.9425064162107183,0.37417078566760636,0.5636159958486436,0.348170491176201
39,60.6095232963562,0.0003036653616774791,0.7904424898602345,0.48018340645013036,0.4614032546955127,1.7320291470598295,,,,,
40,60.21267533302307,0.00028027470262892445,0.7914827993622532,0.480209150855188,0.4602157996898448,1.731907743546698,0.3993409679919667,0.9428831331994866,0.3734268138020095,0.5632455869345018,0.3475126596120523
41,60.579588890075684,0.0002575000000000002,0.7991507879561848,0.4807412447200881,0.46630019184063987,1.7461922220609807,,,,,
42,61.31644916534424,0.0002354036776675618,0.7919677151574029,0.4795740950438712,0.45430075981550744,1.7258425719208188,0.40075841068742696,0.9434736155083472,0.3805124523936464,0.56816617343188,0.3602664940998658
43,53.022494316101074,0.0002140463001152259,0.7890261182078608,0.4784778387458236,0.450228742758433,1.7177326936412738,,,,,
44,62.020410776138306,0.0001934864064303306,0.7842584987481435,0.47736187764891874,0.44617209653887485,1.7077924719563236,0.4000740152592835,0.9415608861454203,0.3746052480137623,0.5635904607243151,0.34913648076824116
45,68.51213431358337,0.00017378034985236537,0.7813804098853357,0.4779307495112773,0.4437149803671572,1.7030261385220067,,,,,
46,64.03351497650146,0.00015498214331265904,0.777951806783676,0.47613920718431463,0.44205206628474925,1.6961430790247742,0.4011399678747737,0.945173758267985,0.3735930969760056,0.5641199840733321,0.3460462260772376
47,60.626370906829834,0.00013714331138868998,0.7821331069977195,0.4795046516590649,0.4534541465204071,1.715091911730943,,,,,
48,59.34302020072937,0.00012031274907879943,0.7779101923659996,0.4761728500326475,0.4445207522492166,1.6986037915503538,0.39905597445320246,0.9407370964516729,0.3724830932946821,0.5619010943470123,0.3459102121361618
49,59.27737379074097,0.00010453658778440108,0.775405403419777,0.47457273199602407,0.4406881904022561,1.690666330743719,,,,,
50,59.45136737823486,8.985806886701516e-05,0.7749261017750811,0.4745535235162135,0.4392512897236479,1.6887309135110289,0.3980393083052006,0.9397985158291009,0.37292695641062223,0.5618841428834485,0.34781460451604385
51,52.99636244773865,7.631742512670285e-05,0.7732067185419578,0.47583801404193593,0.4348281672983258,1.6838728975366666,,,,,
52,65.4485592842102,6.395177052675796e-05,0.7713665870604692,0.47307483680822227,0.43445524542282027,1.67889666877411,0.4017337423693678,0.9430848658588769,0.3763034210287294,0.5652305693054452,0.350873099688091
53,65.1269588470459,5.2794998466912526e-05,0.7704825419518683,0.47287577186469676,0.43277276076928334,1.6761310759517882,,,,,
54,58.573909282684326,4.287768888388514e-05,0.7711642471728501,0.472900292829231,0.4343130670211934,1.6783776083478221,0.4021381553972362,0.9436508474744242,0.37568137646032196,0.5650045334650228,0.3492245975234078
55,60.53806734085083,3.4227024433899005e-05,0.769677162501547,0.4720175124980785,0.4326045155594195,1.6742991975060215,,,,,
56,60.17980456352234,2.6866715986911188e-05,0.7682382151484491,0.47139122000447026,0.43115000475060056,1.6707794457674026,0.4019871133688104,0.944013568076678,0.3761678356041003,0.5654497464282929,0.3503485578393901
57,60.257986545562744,2.0816937636766188e-05,0.7684552131427658,0.4713914586989968,0.4314907874222155,1.6713374641206529,,,,,
58,60.56425666809082,1.6094271405406862e-05,0.7678129600705923,0.47145525388143683,0.43112651473946034,1.670394729795279,0.4011880486739139,0.9425486718965336,0.3753702120920259,0.5644296986935284,0.3495523755101379
59,54.325522661209106,1.2711661792704668e-05,0.7672801232448331,0.4711715314123366,0.4297411087210532,1.6681927652270707,,,,,
60,67.76806592941284,1.0678380296485954e-05,0.7670694180660778,0.47106230325169035,0.4302090050376675,1.6683407321020411,0.40180833328588017,0.9432592405205396,0.37587037955856195,0.5649999998792211,0.3499324258312437
