epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,3.855562686920166,0.001,0.8284409509764777,0.9639177680015564,1.7923587189780341,,,,,
2,3.065312623977661,0.000999321619703514,0.5916496058305104,0.7190198534064822,1.3106694645351833,0.3389546368664386,0.9266868102530259,0.20119872160034247,0.44302808448457026,0.06344280633424633
3,2.925346612930298,0.0009972883382072953,0.5439822753270467,0.5802633437845442,1.124245614475674,,,,,
4,3.4878296852111816,0.0009939057285945933,0.5305408557256063,0.5773946616384719,1.1079355147149827,0.3707721603900406,0.9349086128350077,0.3559905896757263,0.5489632640621535,0.34120901896141204
5,3.407496690750122,0.000989183062363234,0.5217337800396813,0.5774960021177927,1.0992297768592834,,,,,
6,3.490288019180298,0.0009831332840130888,0.5270101600223117,0.5470524417029486,1.0740626043743557,0.375877038841632,0.9479073117039964,0.3653246372253126,0.5595188620515406,0.3547722356089932
7,3.4169161319732666,0.0009757729755661012,0.5129823625087738,0.5532297564877404,1.0662121348910862,,,,,
8,3.455078601837158,0.0009671223111161149,0.5213636636734009,0.5789072778489854,1.1002709454960293,0.38001968120377533,0.9379666133323001,0.36655689976392014,0.5570268042867135,0.353094118324065
9,3.4733595848083496,0.0009572050015330875,0.5198988596598307,0.5420629680156708,1.0619618270132276,,,,,
10,3.584263563156128,0.0009460482294732422,0.5056725170877244,0.5359064976374308,1.04157901207606,0.3841271889615668,0.9357818356248783,0.376993464840502,0.5632562551019608,0.36985974071943717
11,3.4854228496551514,0.0009336825748732973,0.5048534002568986,0.5255559331840939,1.0304093268182544,,,,,
12,3.3670921325683594,0.000920141931132985,0.496118602487776,0.5063704914516873,1.0024890979131063,0.39172893075242915,0.940712543913377,0.37108027662733734,0.5609576990560172,0.35043162250224547
13,3.514531373977661,0.0009054634122155991,0.493023822704951,0.4973011698987749,0.9903249899546306,,,,,
14,2.568101167678833,0.0008896872509212008,0.49537661075592043,0.4907656278875139,0.9861422459284465,0.38572699352451434,0.9346352927606442,0.3682393006751813,0.5570379647036688,0.3507516078258482
15,3.398348569869995,0.0008728566886113103,0.49131229321161907,0.4859337826569875,0.9772460659344991,,,,,
16,3.5938496589660645,0.0008550178566873412,0.48884207871225144,0.4821769290500217,0.97101901239819,0.4007490698811292,0.9434939357297267,0.3856565899451468,0.5716023718733401,0.3705641100091644
17,3.409548282623291,0.000836219650147635,0.48764252795113455,0.49380217128329806,0.981444697909885,,,,,
18,3.4491474628448486,0.0008165135935696697,0.4828838222556644,0.4797054476208157,0.9625892731878493,0.4020122722307492,0.9422605000579799,0.37479729232451064,0.5639516949023338,0.34758231241827203
19,3.46028470993042,0.0007959536998847743,0.4764807403087616,0.4684412141640981,0.9449219557974073,,,,,
20,3.4580914974212646,0.0007745963223324385,0.48493980632887945,0.4702156742413839,0.9551554785834419,0.39694377947109843,0.9371641627823234,0.3783701718153611,0.5646348354710152,0.35979656415962374
21,3.532946825027466,0.0007525000000000001,0.47366520828670927,0.4623724400997162,0.936037642425961,,,,,
22,3.550522804260254,0.0007297252973710758,0.46958050264252554,0.45016923546791077,0.919749739434984,0.4080873157345785,0.9475171023994033,0.3831228406184426,0.5712542612120962,0.35815836550230673
23,3.564936637878418,0.0007063346383225213,0.47213931878407794,0.45267855558130476,0.9248178786701626,,,,,
24,3.3641726970672607,0.000682392135024924,0.4741852435800764,0.4585796031686995,0.9327648414505852,0.40856805965091825,0.9450977109999329,0.38579417474122607,0.5722286868274616,0.3630202898315339
25,2.7027430534362793,0.0006579634122155991,0.4693272981378767,0.44575711886088054,0.9150844176610311,,,,,
26,2.84340238571167,0.0006331154273257479,0.4708814263343811,0.471299989355935,0.9421814176771376,0.3922249551117888,0.9432874149536905,0.31770326095530177,0.526231312288098,0.24318156679881475
27,3.5174732208251953,0.0006079162869547909,0.4917417420281304,0.5182833592096965,1.010025101237827,,,,,
28,3.4258506298065186,0.0005824350601949144,0.48218945198588903,0.4761252287361357,0.9583146850268046,0.39918624621967735,0.9483355469632104,0.3677432575344801,0.5612740206773902,0.33630026884928294
29,3.0126447677612305,0.0005567415893174886,0.4791731165515052,0.4730012032720778,0.9521743244594998,,,,,
30,3.0957977771759033,0.0005309062983402573,0.46578971677356296,0.44610289070341325,0.9118926061524285,0.40775374963968125,0.94551294557445,0.3859149606840294,0.5724476223141696,0.36407617172837753
31,3.3840513229370117,0.0005050000000000002,0.46408692532115514,0.4374906334612105,0.9015775627560085,,,,,
32,3.482339859008789,0.00047909370165974305,0.45922071668836806,0.43157462742593555,0.8907953474256728,0.4112825587599102,0.9464804847644147,0.386824691866142,0.5733766228322329,0.3623668249723738
33,3.5544965267181396,0.00045325841068251176,0.45731666220559014,0.4266490343544218,0.8839656975534227,,,,,
34,3.4192049503326416,0.0004275649398050859,0.4543058289421929,0.4229793985684713,0.8772852275106642,0.41204351795751143,0.9439931081990149,0.3804819118256453,0.5683189772834352,0.3489203056937792
35,3.462761640548706,0.00040208371304520927,0.4548727386527591,0.4208114922046661,0.8756842321819729,,,,,
36,3.3918612003326416,0.00037688457267425244,0.45274519589212203,0.4198296517133713,0.8725748499234517,0.4129652130339255,0.9441407987355228,0.3822964268502444,0.5695778841453372,0.35162764066656327
37,2.6684248447418213,0.0003520365877844012,0.4505108568403456,0.41809052030245464,0.8686013791296218,,,,,
38,3.2416322231292725,0.0003276078649750765,0.4495117399427626,0.4202724390559726,0.8697841763496399,0.41296349646910024,0.9467992435461067,0.386283914100247,0.573122357248867,0.35960433173139367
39,3.413466691970825,0.0003036653616774791,0.4524515363905165,0.4192696637577481,0.8717212041219076,,,,,
40,3.5201363563537598,0.00028027470262892445,0.44879110985332066,0.4114803555938933,0.8602714657783508,0.41381151942984606,0.9466966277327958,0.3844686666878624,0.5718779870361735,0.3551258139458787
41,3.4353368282318115,0.0002575000000000002,0.44700484673182167,0.40822349886099496,0.8552283472485013,,,,,
42,3.474247932434082,0.0002354036776675618,0.44795920385254756,0.40590950581762525,0.8538687136438158,0.4154177289808125,0.9466898739773605,0.38731039797754574,0.5737702233108174,0.35920306697427895
43,3.015334367752075,0.0002140463001152259,0.44452642401059467,0.4060348947842916,0.8505613221062555,,,,,
44,3.0482327938079834,0.0001934864064303306,0.44291319449742633,0.403973283039199,0.8468864758809408,0.41310500012415247,0.9442024458043727,0.38052081886017664,0.568414694508242,0.3479366375962008
45,3.535048007965088,0.00017378034985236537,0.4435947557290395,0.4036292185386022,0.8472239745987786,,,,,
46,3.4427669048309326,0.00015498214331265904,0.44130247831344604,0.40279219547907513,0.8440946751170688,0.41282819174229013,0.9441969057295323,0.381176565458751,0.5688500122156781,0.3495249391752118
47,3.460261106491089,0.00013714331138868998,0.44116559161080254,0.4004520416259766,0.8416176239649454,,,,,
48,3.018101453781128,0.00012031274907879943,0.4399902708000607,0.4006532331307729,0.8406435052553812,0.41435570870960464,0.9454610346535226,0.38171912320178025,0.5696330936856944,0.3490825376939558
