key,label,encoder,prompt,own TC,own AR,sam TC,sam AR,hybrid TC,hybrid AR,AR objects / image,retrained TC,retrained AR,logged own TC (best),logged own AR (best),logged own TC (last),logged own AR (last),logged SAM TC (best),logged SAM AR (best),logged epochs
user_msf_Generator,MSF (Generator),infused_mlp1_best,point,0.2505187811770372,0.3096534495824207,0.1578944843817954,0.22286215099536746,0.25964802154494904,0.3183657660028355,45.91803278688525,0.33336231974787306,0.402614766347634,,,,,,,
user_msf_bbox_128,MSF (generator_128_vit_b_bbox),infused_05_retrain,bbox,0.30435592042828147,0.4010271238053672,0.2937555474818456,0.38332196073639513,0.2973446340948043,0.34923710144010817,18.0,0.33336231974787306,0.402614766347634,0.3053039125912359,0.4017755398098948,0.3034082801593318,0.40149889998726673,0.3079429743995663,0.38878320021647755,41.0
user_token_FIRST,MSF + token gate (FIRST),infused_mlp1_best,point,0.2559439313877359,0.0559745583790157,0.29525278548103906,0.07427110565979408,0.2598523718520871,0.056016304058722564,1.0,0.3241885537654176,0.39897178808879996,0.32087562669515896,0.05595235384836992,0.32087562669515896,0.05595235384836992,0.30441683445464807,0.29135711313326973,1.0
user_token_cg_CG,token gate + CG blocks (CG),infused_mlp1_best,point,0.15671721386042953,0.37404936575436065,0.27426118345137,0.2907095197710255,0.13359669713798608,0.38608524348517925,23.934426229508198,0.32444226932475917,0.3545646995321835,0.3494509995950768,0.40679466798173985,0.34629171410023607,0.40679466798173985,0.3286299001840182,0.3462561894588332,10.0
user_token_cg_CG_256,token gate + CG blocks (CG_256),infused_mlp1_best,bbox,0.1435278928059706,0.3598074462670072,0.17492661930837156,0.3733954105783396,0.1398614034642794,0.3720323794151441,29.065573770491802,0.32444226932475917,0.3545646995321835,0.31548862724905175,0.37476874430597973,0.31548862724905175,0.37476874430597973,0.3177154520066892,0.3307589877293019,1.0
user_token_cg_CG_256_REAL,token gate + CG blocks (CG_256_REAL),infused_mlp1_best,bbox,0.1181840226151657,0.3517850689061015,0.14149041561178116,0.37076605925305883,0.1124794244955191,0.3664543089106381,34.49180327868852,0.32444226932475917,0.3545646995321835,0.32690454518141326,0.3873723117398728,0.23337265087493778,0.36561118483448574,0.3217778462792905,0.3323589873325512,10.0
user_sp_token_SP_TOKEN,"token gate, shared weights (SP_TOKEN)",infused_mlp1_best,bbox,0.20497473577771116,0.37633625009821164,0.19039824766214541,0.36092343375335156,0.1874359304888005,0.38140794721039634,21.950819672131146,0.3321449087452644,0.402301004322087,0.32639025173502695,0.3927437377354981,0.2745344684915834,0.3590968402786272,0.3329647030962705,0.30577091130750106,10.0
user_logreg_Logistic,"logistic regression, block 1 (Logistic)",infused_mlp1_best,bbox,0.19018026882696296,0.2872619923888794,0.19357125362673802,0.29752101628454486,0.18717692453665633,0.2944091078501708,25.540983606557376,0.1951452194801456,0.31934530811202116,0.1906068866003462,0.29484826842957884,0.1906068866003462,0.29484826842957884,0.18271015528383155,0.25462214074120243,11.0
