epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_sam_AR,train_sam_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU,val_sam_AR IoU,val_sam_BG IoU,val_sam_Mean FG IoU,val_sam_Mean IoU,val_sam_TC IoU
1,13.671482563018799,0.001,1.050899608929952,0.9964888612429301,1.0647505362828573,0.9106271651056078,2.99907193713718,,,,,,,,,,
2,15.126214027404785,0.000999321619703514,0.884762332174513,0.9853817966249254,0.835975522465176,0.9108547435866462,2.6819023503197563,0.29492824729844486,0.944725942488901,0.2224296896849835,0.46319510728628926,0.14993113207152217,0.341287254474709,0.9179235611145187,0.2756355143977183,0.4897315299699851,0.2099837743207276
3,52.57328987121582,0.0009972883382072953,0.6947557926177979,0.9565836363368564,0.8377230564753214,0.6906632304191589,2.3540559980604385,,,,,,,,,,
4,40.72301697731018,0.0009939057285945933,0.636715809504191,0.7506254169676039,0.8178662286864387,0.648964469300376,2.160501318507724,0.21858780941066983,0.9498060666058485,0.26214953588991424,0.4913683794618923,0.30571126236915863,0.30343606735012724,0.8984477734964426,0.30234534224162135,0.501046152659895,0.3012546171331155
5,33.912105321884155,0.000989183062363234,0.6246464371681213,0.625790477461285,0.7902707748942905,0.6054479479789734,2.0209371752209133,,,,,,,,,,
6,32.274573802948,0.0009831332840130888,0.5819466484917535,0.5938395447201199,0.7712827735477024,0.5802875704235501,1.939463448524475,0.35432503841764706,0.9253070737770238,0.3391703235407217,0.5345492402861557,0.3240156086637963,0.3559225056795968,0.9208934516597287,0.33351418088839413,0.5293072711455057,0.3111058560971915
7,30.521480321884155,0.0009757729755661012,0.5841697480943467,0.5725415349006653,0.754335367679596,0.5594576325681474,1.8921486351225112,,,,,,,,,,
8,30.352535486221313,0.0009671223111161149,0.5972838030921088,0.5818382455243005,0.7617619938320583,0.5707691278722551,1.922092146343655,0.36176022421339665,0.9243629183422796,0.32529285813933445,0.5249828782069829,0.28882549206527225,0.37507171265762557,0.9294950064226922,0.3297855929264649,0.5296887307585406,0.2844994731953043
9,31.004566192626953,0.0009572050015330875,0.5631252540482415,0.5651842203405169,0.7628728045357598,0.5665483719772763,1.8935759199990168,,,,,,,,,,
10,29.070005655288696,0.0009460482294732422,0.558843109342787,0.5483673142062293,0.7346608466572232,0.540493310160107,1.8287593762079875,0.2718545117985288,0.9506275060427879,0.30538971596624015,0.5204689793250894,0.3389249201339515,0.3730924303843205,0.934227689592585,0.3427284354864264,0.5398948535218125,0.3123644405885323
11,29.35400629043579,0.0009336825748732973,0.5703005214532216,0.5478010839886136,0.7350837760501437,0.5395481636126837,1.8336827437082925,,,,,,,,,,
12,29.38802480697632,0.000920141931132985,0.56702953643269,0.5333791308932834,0.7222078614764743,0.5278362327151829,1.8002484215630425,0.3286135713624724,0.9516914889800963,0.3324773235615027,0.5388820453677006,0.3363410757605331,0.34688456966096426,0.9182162284274199,0.3489222053662858,0.5386868797199972,0.3509598410716074
13,30.043569803237915,0.0009054634122155991,0.5438952638043297,0.5435611784458161,0.7175731738408406,0.5440601289272309,1.805361525217692,,,,,,,,,,
14,30.873274564743042,0.0008896872509212008,0.5683794968658024,0.5883595903714498,0.7295489880773757,0.5731620278623369,1.8810805612140231,0.3762222831683769,0.9295517854574628,0.3391733063090193,0.5359661326918338,0.30212432944966167,0.3829254318118385,0.9281147751407408,0.33727034464230066,0.5342184881417807,0.29161525747276285
15,29.152980089187622,0.0008728566886113103,0.5477475351757474,0.5376272612147861,0.7068165328767565,0.5301046000586616,1.7796085543102689,,,,,,,,,,
16,30.376198053359985,0.0008550178566873412,0.5409898632102542,0.5177292856905196,0.6910565416018168,0.5168073832988739,1.7372235006756254,0.37859054956547805,0.9306720974285132,0.3613995170864144,0.551157043867114,0.34420848460735065,0.3826780929805613,0.9289985467763981,0.3606457577817248,0.5500966874466159,0.33861342258288823
17,29.0248920917511,0.000836219650147635,0.5335728022787306,0.5023986445532904,0.6837385164366828,0.5049462146229214,1.7066704564624362,,,,,,,,,,
