epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_sam_AR,train_sam_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU,val_sam_AR IoU,val_sam_BG IoU,val_sam_Mean FG IoU,val_sam_Mean IoU,val_sam_TC IoU
1,12.518911361694336,0.001,1.0655202786127727,0.9953216671943664,1.0918183392948575,0.911755375067393,3.033994690577189,,,,,,,,,,
2,27.17744016647339,0.000999321619703514,0.938914434115092,0.9799709664450751,0.8323750522401597,0.8610188722610473,2.652836640675863,0.020543028761084117,0.9424498056160868,0.10276532272498862,0.38266015035535467,0.18498761668889313,0.319252560913183,0.9090318825545534,0.26621878136582106,0.4804898150953985,0.21318500181845912
3,28.79812526702881,0.0009972883382072953,0.8083116279708015,0.9547764195336236,0.8009288999769423,0.6584606607755025,2.340933593114217,,,,,,,,,,
4,20.95779538154602,0.0009939057285945933,0.6320916493733724,0.7324912680519952,0.8194058378537495,0.6193220098813375,2.1210193342632717,0.36868578877493424,0.9437292185233044,0.33701870201731593,0.5392555408526455,0.3053516152596976,0.37153813694208576,0.9350316328485354,0.33902897627360545,0.5376965284652487,0.30651981560512515
5,28.447997331619263,0.000989183062363234,0.5718715879652235,0.5982147137324015,0.8041569590568542,0.589994572268592,1.9791946834988063,,,,,,,,,,
6,26.662734508514404,0.0009831332840130888,0.5595587386025322,0.5722839454809825,0.7883597956763373,0.5601606223318312,1.9144417683283488,0.3781503689033016,0.9349278986195582,0.353269126119099,0.5471553836192521,0.3283878833348964,0.3751091474276134,0.929342783429248,0.3433295906827628,0.5386673215982579,0.3115500339379122
7,27.15081000328064,0.0009757729755661012,0.5523717489507464,0.5676982290214962,0.7690978937678867,0.5527532173527612,1.8818860954708523,,,,,,,,,,
8,26.74426531791687,0.0009671223111161149,0.5428532984521653,0.5547842469480303,0.7567232622040643,0.5568469180001153,1.8623889446258546,0.3736119551286041,0.9319044012987396,0.35485775496298344,0.5472066370749021,0.3361035547973627,0.37447696258868074,0.9265951567290686,0.346889382156155,0.5401246403471262,0.31930180172362926
9,27.32222080230713,0.0009572050015330875,0.5498247312174903,0.5686781691180335,0.7485813273323907,0.5597188048892551,1.86755158106486,,,,,,,,,,
10,25.939775466918945,0.0009460482294732422,0.5453823195563422,0.5341367986467149,0.7378698428471883,0.5254928390185039,1.803122231695387,0.3803534109539813,0.936292056441039,0.35731428345618627,0.5503068744511371,0.33427515595839125,0.38140421005161546,0.92933457430508,0.3496838630709992,0.5429007668156928,0.31796351609038287
11,24.718639135360718,0.0009336825748732973,0.5412519779470232,0.5191201203399234,0.7252474281522963,0.517168660958608,1.7726021263334486,,,,,,,,,,
12,25.67738151550293,0.000920141931132985,0.5406823211246067,0.5179250088002947,0.7197661148177252,0.515277357896169,1.7643471426433988,0.38522648083623695,0.9380854498242251,0.3552457355433774,0.54952564030366,0.32526499025051786,0.3888221624051897,0.9323118802076783,0.3510491415463625,0.5448033877668012,0.31327612068753535
13,24.647804737091064,0.0009054634122155991,0.5556499640146891,0.5333200845453474,0.7186431672838,0.5248896406756507,1.788017823961046,,,,,,,,,,
14,25.050610065460205,0.0008896872509212008,0.5468953318066068,0.5209095140298208,0.7164402802785238,0.5151392026080026,1.7654819091161091,0.3802974793026513,0.9449835493221582,0.35253919795744365,0.5500206484123485,0.324780916612236,0.4010427091773983,0.9393969826774017,0.3551793614894501,0.5499185685521006,0.3093160138015019
15,24.616395711898804,0.0008728566886113103,0.524536218908098,0.5207063674926757,0.6965036431948344,0.5167205499278175,1.735845481024848,,,,,,,,,,
16,24.86818814277649,0.0008550178566873412,0.52016644610299,0.4937451011604733,0.69399909708235,0.49209747778044804,1.6930523501502144,0.3669682324410832,0.9249876631189347,0.3480231445221815,0.5403446507210993,0.3290780566032799,0.38372671984111184,0.9289731458255507,0.3528802510139382,0.5449112159511423,0.3220337821867646
17,25.24146556854248,0.000836219650147635,0.5146812366114722,0.4743201984299554,0.6854961819118923,0.476858389377594,1.6568552864922417,,,,,,,,,,
18,24.005701541900635,0.0008165135935696697,0.5058837466769748,0.4814700080288781,0.6735656460126241,0.47634362015459275,1.6435861428578695,0.36088213223146015,0.9224434972437597,0.35243596138777966,0.542438473339773,0.34398979054409917,0.3873832348192217,0.9294961001510871,0.3644495145882145,0.5527983764425054,0.34151579435720725
19,25.89211082458496,0.0007959536998847743,0.5099308616585202,0.48597267270088196,0.6657226324081421,0.4785518520408206,1.6422262562645806,,,,,,,,,,
20,23.768488883972168,0.0007745963223324385,0.5184658136632707,0.4704579959313075,0.6541164663102892,0.4701826469765769,1.6187610255347358,0.3802647136658304,0.9376305218361818,0.3589135977568058,0.5518192391165978,0.3375624818477812,0.4054020562049325,0.9388863541456204,0.3671138757492192,0.5577047018813529,0.3288256952935059
21,24.815678358078003,0.0007525000000000001,0.514274987909529,0.4566218482123481,0.6398652460840013,0.4575440370374256,1.5828576882680256,,,,,,,,,,
