epoch,epoch_time_s,lr,train_deep_sup,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,78.40520453453064,0.001,2.5545403705702885,0.7116991018255552,0.8765386450621817,4.1427781263987224,,,,,
2,71.54151701927185,0.000999321619703514,2.1259707183749588,0.5697685264878802,0.6004411678071375,3.296180418244115,0.35377051345921456,0.9260308511847366,0.34415792069705753,0.5381155641929506,0.3345453279349005
3,80.51227450370789,0.0009972883382072953,2.0826152008992653,0.5510022422781696,0.5912863449366005,3.224903789273015,,,,,
4,73.08518528938293,0.0009939057285945933,2.027123500461932,0.5373301747772429,0.5747700527862266,3.1392237239413796,0.3522465974927054,0.9206469192670588,0.33827972531742073,0.5324021233006334,0.32431285314213604
5,79.07787799835205,0.000989183062363234,2.000729580057992,0.5397517644696765,0.5599239217186416,3.100405276263202,,,,,
6,78.4699399471283,0.0009831332840130888,2.005158317972113,0.5325140352602358,0.5744782450022521,3.1121506064026443,0.37932755779553057,0.9393420083882472,0.35042393204305944,0.5467299574914554,0.32152030629058836
7,82.69970726966858,0.0009757729755661012,2.0182644528371316,0.538756063359755,0.5696677811443805,3.1266883066406956,,,,,
8,69.53672504425049,0.0009671223111161149,1.9729292792302588,0.532438703653989,0.5518945019278262,3.0572624866609215,0.3841756282421075,0.9378190871979393,0.351818539561968,0.5471520554406251,0.31946145088182853
9,73.8562638759613,0.0009572050015330875,1.9786487358587759,0.5293453166882197,0.5547114297471665,3.062705471339049,,,,,
10,69.00070881843567,0.0009460482294732422,1.9104594338823246,0.5170171924763256,0.5268555579638039,2.9543321989200733,0.38781440998510325,0.9366785429237658,0.3593308281983651,0.5517800664401653,0.33084724641162694
11,73.21421384811401,0.0009336825748732973,1.9062497690871907,0.5236672856741481,0.5191671482804748,2.949084208629749,,,,,
12,68.59472036361694,0.000920141931132985,1.881827132127903,0.5149174689694687,0.5181016758360245,2.9148462774576966,0.38835630929979004,0.9387365314419445,0.3696939490315246,0.5593748098349979,0.35103158876325913
13,72.91891884803772,0.0009054634122155991,2.0358121505490057,0.5431986910325509,0.578430970730605,3.1574418050271493,,,,,
14,81.20779967308044,0.0008896872509212008,2.0286380056981685,0.530325374227983,0.5919562313291761,3.150919618209203,0.3897401942569257,0.9454087369033448,0.366090289029126,0.5591964383205322,0.34244038380132635
15,72.31951808929443,0.0008728566886113103,1.9297195302115544,0.5278841096493933,0.525937133061665,2.9835407749370297,,,,,
16,76.30459809303284,0.0008550178566873412,1.9492854063157685,0.530628529853291,0.539424713038736,3.0193386579001387,0.369869847666166,0.9283919189713259,0.35296706464732297,0.5447753494219906,0.33606428162847995
17,69.19486999511719,0.000836219650147635,1.9374603571715179,0.5160248309925751,0.5492500340083132,3.0027352216067142,,,,,
