epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,2.865030288696289,0.001,0.6846444858445062,0.7755282044410705,1.4601726902855767,,,,,
2,2.3424978256225586,0.000999321619703514,0.6030315359433492,0.7020209074020386,1.3050524367226495,0.32505456352974754,0.9228503850629605,0.27267741231317666,0.48940173656310454,0.22030026109660575
3,2.2453553676605225,0.0009972883382072953,0.5853940910763211,0.677479068438212,1.2628731568654379,,,,,
4,2.3214707374572754,0.0009939057285945933,0.5773163119951884,0.662717158264584,1.240033467610677,0.3476187722731298,0.9311161940923652,0.28411883753389,0.4997846230533818,0.22061890279465024
5,1.9641540050506592,0.000989183062363234,0.5668520569801331,0.650887715154224,1.2177397727966308,,,,,
6,2.060675621032715,0.0009831332840130888,0.5622224469979604,0.6403795851601495,1.2026020341449313,0.36002605220534395,0.9372475909743677,0.3277786870277487,0.5309349883432883,0.2955313218501535
7,2.192260265350342,0.0009757729755661012,0.5581868675020006,0.6350170320934719,1.1932039075427585,,,,,
8,1.6719894409179688,0.0009671223111161149,0.5553883320755428,0.6317974560790591,1.187185788154602,0.3616211237334971,0.9360252222992385,0.31914281423183255,0.5247702835876346,0.27666450473016796
9,2.318427562713623,0.0009572050015330875,0.5533262716399299,0.6278620070881313,1.1811882787280612,,,,,
10,2.099755048751831,0.0009460482294732422,0.5540729939937592,0.6270778232150608,1.1811508178710937,0.3597230926344657,0.9299539236275846,0.3080210075498908,0.5153319795757887,0.25631892246531596
11,1.9317553043365479,0.0009336825748732973,0.5530187653170692,0.6378048598766327,1.1908236185709635,,,,,
12,2.0767405033111572,0.000920141931132985,0.5500683863957723,0.6209686358769735,1.1710370222727458,0.3651749921770767,0.9367935039858171,0.33030183433670846,0.5324657242197447,0.29542867649634014
13,2.247128486633301,0.0009054634122155991,0.5535499652226766,0.6159281869729359,1.169478142261505,,,,,
14,2.2812998294830322,0.0008896872509212008,0.5535551269849142,0.6157162904739379,1.1692714161343045,0.3717527379841244,0.9416503753590361,0.3325122133907358,0.5355582673801692,0.2932716887973472
15,2.3047592639923096,0.0008728566886113103,0.5499126387967004,0.6137634734312694,1.1636761148770651,,,,,
16,1.8269197940826416,0.0008550178566873412,0.5432856089538998,0.6173936115370856,1.1606792370478312,0.3668325988013186,0.9335731675283185,0.323288567581701,0.5267167675639068,0.27974453636208346
17,2.3287694454193115,0.000836219650147635,0.5456571453147464,0.610526532597012,1.1561836759249369,,,,,
18,2.2799830436706543,0.0008165135935696697,0.5423778189553154,0.6142777906523811,1.1566556109322441,0.3714140084795509,0.9372426021634886,0.3388560082691048,0.5383182062338995,0.3062980080586586
19,2.306555986404419,0.0007959536998847743,0.5425249967310164,0.6093653334511651,1.151890340116289,,,,,
20,2.2535645961761475,0.0007745963223324385,0.5410869207647112,0.6085595965385437,1.149646520614624,0.375267784394645,0.9406161859966349,0.34341213750053734,0.5424801536659032,0.3115564906064297
21,2.274874448776245,0.0007525000000000001,0.5426479604509141,0.6054779330889384,1.1481258975134956,,,,,
22,2.306802272796631,0.0007297252973710758,0.5428015391031901,0.6054636677106221,1.1482652068138122,0.3709219007691721,0.9372417262399281,0.3386978267422617,0.5382124599081505,0.3064737527153512
23,2.3313348293304443,0.0007063346383225213,0.5428098572625054,0.6055223537815941,1.1483322103818259,,,,,
24,1.8240044116973877,0.000682392135024924,0.5399146172735426,0.6048946797847747,1.1448093016942342,0.36234870877832426,0.9302817114398287,0.3267794610907124,0.5279468778737512,0.2912102134031005
25,2.3294267654418945,0.0006579634122155991,0.5393321944607629,0.603508339325587,1.1428405337863499,,,,,
26,2.2814223766326904,0.0006331154273257479,0.5389962805642022,0.6017862068282234,1.1407824807696871,0.37705588632895126,0.9411802261003486,0.33739603110826233,0.5386574294389578,0.29773617588757345
27,2.2801828384399414,0.0006079162869547909,0.537939308087031,0.603614577319887,1.1415538920296564,,,,,
28,2.282025098800659,0.0005824350601949144,0.5402657767136891,0.6017839120493995,1.142049675517612,0.37087576991593907,0.9358625256112072,0.3368923237206487,0.5365490576841682,0.3029088775253584
29,2.285521984100342,0.0005567415893174886,0.5387734711170197,0.6004611161020067,1.1392346011267769,,,,,
30,2.2917377948760986,0.0005309062983402573,0.5390933712323507,0.6022153668933444,1.141308727529314,0.37789903262982194,0.9422576754370889,0.3477170150324035,0.5458972351672986,0.317534997434985
31,2.3331358432769775,0.0005050000000000002,0.5365844547748566,0.5994281073411306,1.13601256608963,,,,,
32,1.6712853908538818,0.00047909370165974305,0.5372210317187839,0.5995383063952128,1.1367593394385445,0.36845935953212033,0.9334037876466743,0.34056166219041156,0.5381757040091658,0.3126639648487028
33,2.2908096313476562,0.00045325841068251176,0.5361677646636963,0.6025061322583093,1.1386739015579224,,,,,
34,2.340756893157959,0.0004275649398050859,0.5366476270887587,0.6008114039897918,1.137459033065372,0.37781013232871014,0.9406975438758783,0.3417834768337717,0.5414214991811406,0.30575682133883325
35,2.3046417236328125,0.00040208371304520927,0.5357665896415711,0.5966932614644368,1.1324598537551032,,,,,
36,2.2563748359680176,0.00037688457267425244,0.5353226906723446,0.6012925214237637,1.1366152154074776,0.37297974418866575,0.9351189889386513,0.33374635561876587,0.5342039000587276,0.29451296704886604
37,2.306161403656006,0.0003520365877844012,0.5355713003211551,0.6002606636948056,1.1358319640159606,,,,,
38,2.3031704425811768,0.0003276078649750765,0.5362740616003673,0.5991480059093899,1.1354220694965786,0.37743369893692524,0.9394888351432167,0.3433387249406709,0.5420554283415195,0.3092437509444166
39,2.343564987182617,0.0003036653616774791,0.5336455649799771,0.5969627188311682,1.1306082765261332,,,,,
40,1.8782014846801758,0.00028027470262892445,0.5344860268963708,0.5959854020012749,1.130471420288086,0.37774349184764844,0.940242528855469,0.34527117447124217,0.5435949592659844,0.3127988570948359
41,2.2993481159210205,0.0002575000000000002,0.5342995140287611,0.5962275703748067,1.1305270897017585,,,,,
42,2.2382359504699707,0.0002354036776675618,0.5342790047327678,0.5971017334196302,1.1313807368278503,0.3745212374209456,0.9366824370616681,0.3408215861219588,0.5394418697685285,0.307121934822972
43,2.3251101970672607,0.0002140463001152259,0.5336773408783807,0.5975018289354113,1.1311791737874348,,,,,
44,2.3204782009124756,0.0001934864064303306,0.5344848619567023,0.5968971278932359,1.1313819964726766,0.374498338056253,0.9364635416920309,0.34038802772593446,0.5390798657146333,0.306277717395616
45,2.2801551818847656,0.00017378034985236537,0.5341710852252113,0.5982067710823483,1.1323778576321073,,,,,
46,2.298478603363037,0.00015498214331265904,0.5338088174661001,0.5948570628960927,1.1286658843358357,0.3793587798489451,0.9433828126749583,0.3477594061525446,0.5463005416600158,0.31616003245614405
47,2.2874701023101807,0.00013714331138868998,0.5335949122905731,0.5968793074289958,1.1304742376009622,,,,,
48,2.018059730529785,0.00012031274907879943,0.5336759322219424,0.5963715891043345,1.130047517352634,0.37791462308410073,0.9396991736055298,0.3438845608859036,0.5424894317924457,0.30985449868770637
49,2.293869733810425,0.00010453658778440108,0.5332926876015134,0.5964151548014747,1.129707834455702,,,,,
50,2.346008539199829,8.985806886701516e-05,0.5334291398525238,0.5959808435704973,1.1294099900457595,0.37376509733992686,0.9360648337967724,0.3411699970696791,0.5394682759787103,0.3085748967994313
51,2.329167604446411,7.631742512670285e-05,0.5340238094329834,0.5954401069217258,1.1294639150301615,,,,,
52,2.3475019931793213,6.395177052675796e-05,0.5332292344835069,0.5963902857568529,1.1296195215649074,0.37688464943537375,0.9385841368166835,0.3436133214382977,0.5419369265644263,0.31034199344122165
53,2.315563917160034,5.2794998466912526e-05,0.5330223196082645,0.5953728324837155,1.1283951335483127,,,,,
