epoch,epoch_time_s,lr,train_deep_sup,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,40.52815365791321,0.001,2.5812770817014905,0.6885377793400376,0.8640933486046614,4.1339082179246125,,,,,
2,45.72330093383789,0.000999321619703514,2.187849747472339,0.57025797146338,0.6218499752658384,3.3799576931529574,0.36298504564547585,0.9281617721671068,0.31658304732497855,0.5204426222723546,0.27018104900448126
3,45.25008940696716,0.0009972883382072953,2.1180310940300973,0.557485500143634,0.597182791100608,3.2726993944909837,,,,,
4,37.61423301696777,0.0009939057285945933,2.032450962949682,0.5394001084345358,0.5774815615680483,3.1493326257776326,0.3752772507902787,0.9351565119450964,0.35177706907241063,0.5462368833633059,0.3282768873545426
5,37.70846772193909,0.000989183062363234,2.014414052610044,0.5382881390275779,0.569836279556707,3.1225384760785984,,,,,
6,36.48413705825806,0.0009831332840130888,2.0777121826454445,0.553420313972014,0.588679107747696,3.219811613912936,0.3771336588506734,0.9369103656267954,0.3630834756575351,0.5543591056472885,0.34903329246439685
7,35.501564264297485,0.0009757729755661012,1.9862626749056356,0.5327017652215781,0.5629727425950545,3.08193717930052,,,,,
8,35.5532751083374,0.0009671223111161149,1.9728967392886128,0.5229231840482466,0.5561220585196107,3.0519419811390067,0.3720996145587714,0.9363830040690052,0.346270975652728,0.5429749851248205,0.3204423367466846
9,35.556713819503784,0.0009572050015330875,1.961206052038405,0.5237023284037908,0.5505067761849475,3.035415165291892,,,,,
10,35.54672336578369,0.0009460482294732422,1.9262121185108467,0.5161852566180406,0.5425223547827315,2.984919735458163,0.3851867318754891,0.9351555649998683,0.3514726071606148,0.5460335931070327,0.31775848244574045
11,35.5289101600647,0.0009336825748732973,1.9084575604509424,0.516426809573615,0.5228455891073854,2.9477299628434355,,,,,
12,35.52127003669739,0.000920141931132985,1.9148694095788181,0.5179958231471203,0.5320771175954077,2.9649423513147566,0.3898784273479177,0.9457016055404796,0.3716637830434594,0.5630097238757994,0.3534491387390011
13,35.54700541496277,0.0009054634122155991,1.895216460801937,0.5177760795310692,0.5210088025640559,2.9340013506235896,,,,,
14,36.20684838294983,0.0008896872509212008,1.8669476974893497,0.5117118406075019,0.5077089489610107,2.886368492135295,0.38065990614424533,0.9336778612499552,0.35917017422824427,0.5506727365688145,0.3376804423122432
15,37.555296421051025,0.0008728566886113103,1.8689656816146993,0.5139906802663097,0.5072107201373136,2.890167089524092,,,,,
16,37.61414957046509,0.0008550178566873412,1.8544388932210425,0.5155843640919086,0.4987646944958855,2.868787947407475,0.39504707192265975,0.9443980431684807,0.37028033839797103,0.5616529066548076,0.3455136048732823
17,37.57861399650574,0.000836219650147635,1.8152575967488467,0.503585569119012,0.49022371338473436,2.809066890566437,,,,,
18,37.61154818534851,0.0008165135935696697,1.84734527612174,0.5136197116639878,0.49978273541287144,2.860747731394238,0.391757279576461,0.9380594565590366,0.3632701078067443,0.5548665573908417,0.33478293603702763
19,36.31244969367981,0.0007959536998847743,1.8409222894244723,0.5112335256404347,0.5008742710506475,2.8530300736427305,,,,,
20,35.59238076210022,0.0007745963223324385,1.859185258105949,0.5039032060239049,0.5218395898739497,2.8849280553835412,0.39196861611479816,0.9422064559514424,0.3594030827246238,0.55367087380023,0.3268375493344494
21,36.6850426197052,0.0007525000000000001,1.8467906733353934,0.5039556025906845,0.510777641032581,2.8615239231674763,,,,,
22,37.52835130691528,0.0007297252973710758,1.8213936980123875,0.501956037901066,0.49845849261791625,2.821808221163573,0.39382405257649444,0.9463167483052993,0.3647792825821298,0.558625104489853,0.3357345125877652
23,37.28685522079468,0.0007063346383225213,1.7976173612806532,0.49823452372241905,0.48631766877240606,2.782169552423336,,,,,
24,35.60041880607605,0.000682392135024924,1.7739462346942338,0.49613332577325675,0.4763741358286805,2.7464536856721953,0.394320436460937,0.9396485270959947,0.3704680865739328,0.5601949000812868,0.3466157366869287
