epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_sam_AR,train_sam_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU,val_sam_AR IoU,val_sam_BG IoU,val_sam_Mean FG IoU,val_sam_Mean IoU,val_sam_TC IoU
1,15.480016231536865,0.0001,0.4870536155170865,0.44775118430455524,0.7130640864372253,0.4565425564845403,2.1044114430745444,,,,,,,,,,
2,14.84352970123291,9.972883382072954e-05,0.4840560966067844,0.4435342927773794,0.7043256613943312,0.452041937245263,2.0839579741160077,0.4002989049916469,0.9373682819372887,0.3739200812821196,0.561736148167176,0.3475412575725924,0.401379793497825,0.9360655811594422,0.37311562257700004,0.5607656087711473,0.34485145165617503
3,14.858098030090332,9.891830623632339e-05,0.4814977672364977,0.43912069996198017,0.6980615615844726,0.44734912912050884,2.0660291459825304,,,,,,,,,,
4,16.33322787284851,9.757729755661011e-05,0.48208448886871336,0.4384944770071242,0.6964778886901007,0.44516850577460393,2.06222534444597,0.4027002402463204,0.9390656837794609,0.37572975441562206,0.5635083975369016,0.3487592685849237,0.40269893996017514,0.9372026849185406,0.3760661582498239,0.5631116671393962,0.34943337653947265
5,16.573681592941284,9.572050015330873e-05,0.48328222499953377,0.4370212468836043,0.6961120857132805,0.4429207212395138,2.0593362781736584,,,,,,,,,,
6,15.902958631515503,9.336825748732972e-05,0.4795080973042382,0.4327649113204744,0.6915839380688138,0.44094500773482853,2.044801961051093,0.38554384923907714,0.9303386144204726,0.3649668288815574,0.5534240907278625,0.3443898085240377,0.3887153025733371,0.9306612499779858,0.36584457683885696,0.5541168012185665,0.3429738511043769
7,16.3681058883667,9.05463412215599e-05,0.48466161688168846,0.4327588217125999,0.6900834679603577,0.4404916422234641,2.0479955620235866,,,,,,,,,,
8,16.45492434501648,8.728566886113101e-05,0.47832068734698824,0.431190233429273,0.6882555550999112,0.43890609012709725,2.0366725577248466,0.4009335735830554,0.9378322988745469,0.37384113524918816,0.5618381897909744,0.34674869691532084,0.39992196552364767,0.9356700615796973,0.3723471904288416,0.5601214808124602,0.3447724153340356
9,15.738916397094727,8.362196501476347e-05,0.47936929596794975,0.42926814489894444,0.6854138917393154,0.43802785012457107,2.0320791721343996,,,,,,,,,,
10,14.479779720306396,7.959536998847741e-05,0.47596442302068076,0.42821585403548346,0.6841509832276238,0.43559064898225996,2.023921910921733,0.40147862756782376,0.9380967682041024,0.37321304037000813,0.5615076163147062,0.34494745317219255,0.40085845271219206,0.9360722124950726,0.3715898219741174,0.5597506188144358,0.3423211912360427
