epoch,epoch_time_s,lr,train_deep_sup,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,46.1800057888031,0.001,1.206193232315558,0.65770996566172,0.7537248607035036,2.6176280562524443,,,,,
2,40.44821906089783,0.000999321619703514,0.9749641344503122,0.5693439491921002,0.6116654111831276,2.155973487209391,0.3463269316589288,0.9237196325906311,0.34119941760774747,0.535372822602042,0.33607190355656613
3,33.90355849266052,0.0009972883382072953,0.9404770982486231,0.5534156851746418,0.5919708139366574,2.0858635928895737,,,,,
4,33.91114139556885,0.0009939057285945933,0.9279342569686749,0.5417062613147277,0.5930602738702739,2.062700786634728,0.34357716665084986,0.9149053771571585,0.31895806931910686,0.5176071719317907,0.2943389719873638
5,33.465500831604004,0.000989183062363234,0.9044655669618535,0.5386567099778741,0.5722700049203855,2.015392275430538,,,,,
6,33.2655827999115,0.0009831332840130888,0.8950285131180726,0.5373368084430694,0.5652037058439519,1.9975690254458676,0.3824021116847705,0.9438546338164016,0.35482827346159085,0.5511703935798611,0.32725443523841113
7,33.98230862617493,0.0009757729755661012,0.9372614488557532,0.5411942108913704,0.6059914939105511,2.0844471472281,,,,,
8,33.736082792282104,0.0009671223111161149,0.9093713588184781,0.5370733614321108,0.5789596216546165,2.025404343340132,0.3794061786257423,0.9346985231645885,0.3267467914682166,0.5293973687003405,0.2740874043106909
9,33.55377244949341,0.0009572050015330875,0.8962741827523266,0.5386238616373804,0.5606673486806728,1.9955653879377577,,,,,
10,33.148892641067505,0.0009460482294732422,0.9135929418934717,0.5319168512467985,0.595108178809837,2.040617976144508,0.3878159396574775,0.9400810728218351,0.3564663131751188,0.551004566390691,0.32511668669276006
11,33.15966582298279,0.0009336825748732973,0.9600533274588762,0.5387937292456627,0.6322127134159758,2.131059772879989,,,,,
12,33.162880420684814,0.000920141931132985,0.9003736204571194,0.5288157832843287,0.5873501474382701,2.0165395564503137,0.3846807581267639,0.9378136447584947,0.3707700317350341,0.5597845694095209,0.35685930534330434
13,33.17750024795532,0.0009054634122155991,0.8888869517379336,0.5273485253806467,0.5794696140620443,1.9957050961476785,,,,,
14,33.13848376274109,0.0008896872509212008,0.9320151567459106,0.5341420741544829,0.5845293078433584,2.050686542855369,0.38792353599334906,0.9471051688263338,0.3658329452860827,0.5595903531328331,0.34374235457881636
15,33.14077615737915,0.0008728566886113103,0.9163048956129286,0.5424740156089818,0.5782252417394409,2.03700414829784,,,,,
16,32.994221925735474,0.0008550178566873412,0.9202826688687007,0.5372841570664335,0.5930593962746639,2.0506262194227287,0.3848037973937368,0.9395154711525819,0.35228268512190325,0.5480269471321294,0.3197615728500697
17,33.03702402114868,0.000836219650147635,0.9556929471316162,0.5247348963110535,0.6323448330025983,2.112772677783613,,,,,
18,33.20243453979492,0.0008165135935696697,0.9108792170330329,0.5285143045363603,0.590810529694513,2.030204046655584,0.38849948361235404,0.9421426756015009,0.3640770681846006,0.5567656039902341,0.33965465275684714
19,33.10701942443848,0.0007959536998847743,0.8907679303928657,0.5169508653658408,0.5747667680597968,1.9824855632252167,,,,,
20,33.1082227230072,0.0007745963223324385,0.9065774123425838,0.5250975563018411,0.5871751410265763,2.018850109533027,0.39158233996895786,0.9419433822443253,0.37190277290798285,0.5619163093534304,0.35222320584700784
21,33.1460075378418,0.0007525000000000001,0.8714971955175752,0.5108852529967273,0.5579681325427911,1.9403505804362122,,,,,
22,33.111443281173706,0.0007297252973710758,0.8998719719824968,0.5225026005948031,0.6004836568815841,2.0228582355711193,0.39105738276566077,0.9399553480436368,0.3675155026654412,0.558328784458173,0.34397362256522157
23,33.199981927871704,0.0007063346383225213,0.886483277546035,0.5171084750029776,0.5735405449789983,1.977132295679163,,,,,
24,33.17416739463806,0.000682392135024924,0.9780465538854952,0.5220194389422734,0.5988560136821535,2.0989220038608267,0.380576006422567,0.9327880082664111,0.3529006206379953,0.5461964165141339,0.3252252348534237
25,33.09488248825073,0.0006579634122155991,0.8965066536709115,0.5189941789265032,0.5579482080621851,1.9734490315119426,,,,,
26,33.21518659591675,0.0006331154273257479,0.8871700153858574,0.5089857082676004,0.5830846465020268,1.9792403640570464,0.38944183601893695,0.9415991267040766,0.3618808881782016,0.55512030102016,0.3343199403374662
27,33.122544288635254,0.0006079162869547909,0.8960568287858256,0.5133614296714465,0.5690000628569611,1.9784183312345431,,,,,
28,33.28041195869446,0.0005824350601949144,0.8715551931549003,0.5122714810349324,0.5515501790024616,1.9353768489978933,0.39430100376122645,0.9432353637760513,0.369766472872576,0.5609227698404011,0.34523194198392565
29,33.18862962722778,0.0005567415893174886,0.899039340239984,0.5094554439738945,0.5715765700296119,1.9800713459650678,,,,,
30,33.061373472213745,0.0005309062983402573,0.8840092755578182,0.5046369265626978,0.5456210458996119,1.9342672478269647,0.3927623642071635,0.9469288054215377,0.3749181449383997,0.5655883650994457,0.3570739256696359
31,33.09654498100281,0.0005050000000000002,0.8717289784992182,0.5081480094128185,0.5483159521387683,1.928192940685484,,,,,
32,33.0823929309845,0.00047909370165974305,0.8532258252302807,0.504304883601489,0.5299852858125059,1.8875160014187846,0.39498617412129416,0.9415749004763517,0.37852307668189045,0.5662070179467108,0.36205997924248673
33,33.08256793022156,0.00045325841068251176,0.8447384881752509,0.5037527509309627,0.5230948547522227,1.8715860892225196,,,,,
