epoch,train_loss,val_TC IoU,val_AR IoU,val_BG IoU,val_Mean IoU,val_Mean FG IoU
1,2.0779401885138618,,,,,
2,1.8120047330856324,0.009816012544852872,0.1349569669826611,0.7801261607706392,0.3082997134327177,0.07238648976375699
3,1.6921272701687282,,,,,
4,1.6441735400093926,0.03882143926229158,0.1583891462847146,0.8186638445980242,0.3386248100483435,0.09860529277350308
5,1.6104361613591511,,,,,
6,1.5577437347835965,0.09412862645246907,0.19277112077386435,0.8432398618510153,0.37671320302578293,0.14344987361316672
7,1.4964455710517035,,,,,
8,1.4803590430153741,0.1185625634128501,0.21151485495768657,0.8674679382673247,0.3991817855459538,0.16503870918526833
9,1.4526580704583063,,,,,
10,1.4451620631747775,0.15313047940423974,0.25860699774452506,0.9280621543329164,0.4465998771605604,0.2058687385743824
11,1.433432528707716,,,,,
12,1.4313045766618517,0.08055683589034482,0.1876977404392109,0.8534965419331463,0.37391703942090065,0.13412728816477787
13,1.409933180279202,,,,,
14,1.404253151681688,0.22302527843377878,0.28055616468184025,0.926704908714539,0.47676211727671935,0.2517907215578095
15,1.3989208565817939,,,,,
16,1.3912705871793958,0.23302109748313754,0.278367305589407,0.9251021660576755,0.4788301897100733,0.25569420153627226
17,1.3869757572809855,,,,,
18,1.3703989293840197,0.19243744963705242,0.25286851441941494,0.8863830995874139,0.4438963545479604,0.2226529820282337
19,1.3692585123909844,,,,,
20,1.3666349543465508,0.20404618245876785,0.26495251039420387,0.8937949482414257,0.45426454703146585,0.23449934642648584
21,1.3628542529212104,,,,,
22,1.3463986608717176,0.21616569066279803,0.2775023983048641,0.9092269568303577,0.4676316819326733,0.24683404448383106
23,1.3466213703155518,,,,,
24,1.3430199808544583,0.21827716569141012,0.28723086920856106,0.9071340228675782,0.4708806859225165,0.2527540174499856
25,1.3394663678275214,,,,,
26,1.3392368714014689,0.22514700276821367,0.30153468084861196,0.9229070721200654,0.48319625191229704,0.26334084180841283
27,1.324247709910075,,,,,
28,1.3303497791290284,0.22107325772647402,0.2608678069480221,0.8864899289737724,0.45614366454942284,0.24097053233724805
29,1.3202855401568943,,,,,
30,1.3242521497938369,0.2428501213973444,0.29685101614312437,0.9115268569741218,0.48374266483819683,0.2698505687702344
31,1.3270190212461683,,,,,
32,1.3170485787921482,0.22734726454796111,0.29527690933452433,0.9122921187926027,0.4783054308916961,0.26131208694124275
33,1.3264806482526992,,,,,
34,1.314094877243042,0.2181354262551879,0.28559062840079347,0.8997707855619433,0.46783228007264155,0.2518630273279907
35,1.3062317609786986,,,,,
36,1.308465223842197,0.21972182306211535,0.266811368055255,0.8886290680192428,0.45838741971220437,0.24326659555868518
37,1.315037406815423,,,,,
38,1.3105808946821424,0.2364156766177905,0.31826577743251067,0.929534047273505,0.4947385004412687,0.27734072702515056
39,1.312420097986857,,,,,
40,1.315158126089308,0.2269110260891471,0.3049913801980764,0.9207061487324883,0.4842028516732373,0.26595120314361176
41,1.3062903351253934,,,,,
42,1.303687784406874,0.21372986972870542,0.29821814958346854,0.9131226782051874,0.4750235658391205,0.25597400965608696
43,1.3115564849641588,,,,,
44,1.3018443240059747,0.22454664035171973,0.3031938995589644,0.9106040426195233,0.47944819417673584,0.2638702699553421
45,1.31868634223938,,,,,
46,1.3005995061662463,0.24185191314100796,0.3019758004294727,0.9136208824915566,0.48581619868734577,0.2719138567852403
47,1.2966958390341865,,,,,
48,1.308837768766615,0.23363914575222583,0.3209739610156302,0.9332379665893366,0.4959503577857309,0.277306553383928
49,1.3045093403922188,,,,,
50,1.3041271924972535,0.21418993797718688,0.32076252996071664,0.9320785589511672,0.4890103422963569,0.26747623396895176
51,1.2975972414016723,,,,,
52,1.307759149869283,0.2277437318614155,0.30373572250551356,0.9159675958555308,0.4824823500741533,0.2657397271834645
53,1.3073067506154379,,,,,
54,1.3039892805947197,0.23059821434893124,0.2796978384979406,0.9023957297311673,0.4708972608593464,0.2551480264234359
55,1.3060742616653442,,,,,
56,1.3094323423173693,0.2370908988819248,0.2959545918733251,0.9131859074985105,0.48207713275125347,0.266522745377625
57,1.3005687263276842,,,,,
58,1.300567020310296,0.22251465376850402,0.290353459429833,0.9125718018673806,0.47514663835523924,0.2564340565991685
59,1.3014572673373752,,,,,
60,1.3045923789342244,0.2264269022589429,0.2696412067347194,0.8996710436586782,0.46524638421744685,0.24803405449683116
