epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_sam_AR,train_sam_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU,val_sam_AR IoU,val_sam_BG IoU,val_sam_Mean FG IoU,val_sam_Mean IoU,val_sam_TC IoU
1,27.089956521987915,0.0001,0.4763748559686873,0.4253820366329617,0.7018219921323988,0.43322817815674675,2.036807076136271,,,,,,,,,,
2,25.57714009284973,9.972883382072954e-05,0.4768489473395877,0.4242395477162467,0.6989617930518256,0.43163815571202174,2.0316884570651585,0.4056281482495677,0.9405411620796402,0.3807924134749644,0.567375329676523,0.355956678700361,0.4101857459401282,0.9423176076384073,0.38189029555598114,0.5686993995834565,0.3535948451718341
3,25.75289297103882,9.891830623632339e-05,0.47453039818339876,0.42177537878354393,0.6968988723225064,0.42956690059767827,2.0227715253829954,,,,,,,,,,
4,25.326539278030396,9.757729755661011e-05,0.47583815985255773,0.42251581052939097,0.6939397017161052,0.4298463308148914,2.022139999601576,0.3986131938486693,0.9362922888395857,0.37522227888496884,0.5622456155365078,0.3518313639212684,0.4081698816663965,0.9401271044971931,0.3792663076194871,0.5662199065787225,0.35036273357257763
5,25.406181573867798,9.572050015330873e-05,0.47350955075687834,0.42109576563040413,0.6904467927085028,0.4290834387143453,2.0141355408562553,,,,,,,,,,
6,26.034629106521606,9.336825748732972e-05,0.47264722122086417,0.4192257947391934,0.6889371434847514,0.4264058768749237,2.007216045591566,0.39482568318654676,0.9339367132776549,0.3701714886978692,0.5580932302244644,0.3455172942091916,0.4072773898074164,0.9388919564209004,0.3754816614230131,0.5632850930889756,0.3436859330386098
7,26.035027265548706,9.05463412215599e-05,0.47458425694041784,0.4181966414054235,0.6866245362493727,0.4257810430394279,2.005186502138774,,,,,,,,,,
8,25.94439435005188,8.728566886113101e-05,0.4709369440873464,0.419199385576778,0.6844277713033888,0.42635055647956,2.0009146663877697,0.4018358767735207,0.9387440264812588,0.3747180014852366,0.5627266764839106,0.3476001261969525,0.40902440674253576,0.9416345776989965,0.37903303932943844,0.5665668854526245,0.34904167191634117
9,25.97265934944153,8.362196501476347e-05,0.4718062818050385,0.41799941493405235,0.6827823691897922,0.42591651578744255,1.9985045777426826,,,,,,,,,,
10,26.252437353134155,7.959536998847741e-05,0.46934678885671827,0.4177815434005525,0.6822227862146165,0.4248263673649894,1.9941775030559963,0.3968247731038224,0.9352051776680073,0.3703717341260129,0.558649548640011,0.34391869514820333,0.4071733921163919,0.9391660381652709,0.3756883186978276,0.5635142251869754,0.3442032452792632
11,26.26371693611145,7.524999999999999e-05,0.46977006726794773,0.4158723331160016,0.6767447564336989,0.4232009447283215,1.9855880869759455,,,,,,,,,,
12,24.985249996185303,7.06334638322521e-05,0.4669345842467414,0.41526418924331665,0.6759315252304077,0.4231495953268475,1.9812799003389148,0.4015119737353866,0.93813011425758,0.37325496621297455,0.561546682227843,0.3449979586905625,0.40954829171723955,0.9408045571398073,0.37778375953826143,0.5654573587387767,0.3460192273592833
13,25.909865379333496,6.579634122155988e-05,0.4679878320958879,0.4151275038719177,0.6743411090638902,0.42103430264525943,1.9784907393985325,,,,,,,,,,
14,25.57051420211792,6.079162869547907e-05,0.4665032002660963,0.415261713663737,0.6739826480547587,0.42229004469182757,1.9780376063452827,0.4013725679016296,0.9372777382933704,0.3720804297332668,0.5604795325866346,0.342788291564904,0.40990055514657686,0.9401098032099691,0.3761226986069747,0.5641184001413061,0.3423448420673726
15,25.980050802230835,5.567415893174884e-05,0.46593928999371,0.41412922971778443,0.6713712354501088,0.4210620284080505,1.9725017944971721,,,,,,,,,,
16,25.989506244659424,5.05e-05,0.4643901242150201,0.41342627902825674,0.6721187472343445,0.4199824929237366,1.9699176417456732,0.40328918585199003,0.9388278502935928,0.3735497276824444,0.5619757685528272,0.3438102695128987,0.4111019545166983,0.9412179979511162,0.3777158393337497,0.5655498922062052,0.3443297241508011
17,26.429823637008667,4.532584106825115e-05,0.46727366513676116,0.41286175648371376,0.6683426102002462,0.4204782048861186,1.9689562479654947,,,,,,,,,,
18,25.459084272384644,4.0208371304520894e-05,0.4654440184434255,0.4129674669769075,0.6693363759252761,0.4193386654059092,1.9670865164862739,0.39975635854802866,0.9366975324972168,0.37151427121285385,0.5599086916409748,0.34327218387767905,0.4081414929133309,0.9394292327738719,0.3767751027109993,0.5643264793986235,0.34540871250866767
19,25.496922731399536,3.520365877844009e-05,0.46426141394509207,0.4116636865668827,0.6676201846864488,0.4194831738869349,1.9630284521314834,,,,,,,,,,
