epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,1.9360644817352295,0.001,0.8240768008761936,0.9270493295457628,1.7511261224746704,,,,,
2,1.3332493305206299,0.000999321619703514,0.7336589283413357,0.8179602119657728,1.5516191482543946,0.2649124202572224,0.9134549434495953,0.20771565740138098,0.4429620860841191,0.1505188945455396
3,1.4515244960784912,0.0009972883382072953,0.7032431681950887,0.7883604658974541,1.4916036446889243,,,,,
4,1.3783698081970215,0.0009939057285945933,0.6875285519493951,0.7744717200597128,1.4620002826054892,0.27954822413035524,0.9269079128961201,0.2280098467326132,0.4609758687871155,0.17647146933487115
5,1.8452417850494385,0.000989183062363234,0.6798027409447565,0.7659768700599671,1.4457796017328899,,,,,
6,1.524895429611206,0.0009831332840130888,0.6733704951074388,0.7568323016166687,1.430202809969584,0.2694535852390234,0.9035250030504499,0.21918151743072334,0.4472960126372989,0.1689094496224233
7,1.5387518405914307,0.0009757729755661012,0.6695948123931885,0.7501027279429966,1.4196975390116373,,,,,
8,1.436225175857544,0.0009671223111161149,0.6653116928206549,0.7442022972636753,1.4095139927334255,0.28120027978034984,0.9158706296400175,0.2278228591436804,0.4571721159757927,0.17444543850701094
9,1.4471361637115479,0.0009572050015330875,0.6637260384029813,0.7411117262310452,1.404837769932217,,,,,
10,1.3927876949310303,0.0009460482294732422,0.6631624168819852,0.7378751820988125,1.4010376109017266,0.28251041576656705,0.9151079870046988,0.2310227533662492,0.45905116457906575,0.17953509096593134
11,1.406141757965088,0.0009336825748732973,0.6593745999866062,0.736343871222602,1.3957184659110176,,,,,
12,1.390636920928955,0.000920141931132985,0.6596047560373942,0.7299118028746711,1.3895165575875177,0.2814737018348973,0.9130820532111572,0.23136784697898297,0.45860591572304105,0.18126199212306865
13,1.2507245540618896,0.0009054634122155991,0.6568857378429837,0.728757119178772,1.3856428543726602,,,,,
14,1.417604684829712,0.0008896872509212008,0.6570575104819404,0.7272911402914259,1.3843486467997232,0.29000141520186684,0.9212368046844619,0.23664416634146035,0.4648417124557942,0.18328691748105388
15,1.345128059387207,0.0008728566886113103,0.6541345397631327,0.7251640796661377,1.3792986154556275,,,,,
16,1.4706058502197266,0.0008550178566873412,0.6527418666415744,0.723259449005127,1.3760013103485107,0.28270931746734984,0.9117209497990364,0.23426617078965978,0.46008443045945197,0.18582302411196974
17,1.4322381019592285,0.000836219650147635,0.6527634276284112,0.7194340215788947,1.3721974584791394,,,,,
18,1.4471423625946045,0.0008165135935696697,0.6513040741284688,0.7187369412846035,1.3700410074657865,0.29447215777787095,0.9272058339360089,0.2444980791180568,0.47206733072404083,0.19452400045824264
19,1.476240634918213,0.0007959536998847743,0.6504877739482455,0.7171643919414944,1.3676521566179063,,,,,
20,1.421140193939209,0.0007745963223324385,0.6494449072413975,0.7166135960155063,1.3660585112041896,0.2959381274201966,0.9331836629593486,0.24729878553334542,0.4759270780086798,0.19865944364649424
21,1.3033123016357422,0.0007525000000000001,0.6495075556966994,0.7152282688352797,1.364735828505622,,,,,
22,1.4065585136413574,0.0007297252973710758,0.6494799878862169,0.7138883577452766,1.363368354903327,0.29600289550115055,0.9263163775441421,0.24613313648629087,0.4728608835055746,0.19626337747143116
23,1.497889518737793,0.0007063346383225213,0.6488346325026618,0.7126533614264594,1.361487995253669,,,,,
24,1.834672451019287,0.000682392135024924,0.647366131676568,0.711388905843099,1.3587550428178576,0.29496490063674935,0.9231464171391646,0.24580831541718778,0.4715876826578467,0.1966517301976262
25,1.5406646728515625,0.0006579634122155991,0.6467318879233466,0.7101333419481913,1.356865225897895,,,,,
26,1.529994010925293,0.0006331154273257479,0.6468534946441651,0.7080501291486953,1.3549036184946697,0.29844492943295337,0.9279959252765396,0.24787995467115975,0.47458527820628643,0.1973149799093661
27,1.392637014389038,0.0006079162869547909,0.6469232360521953,0.7090983642472162,1.3560216029485066,,,,,
28,1.4629158973693848,0.0005824350601949144,0.6459141704771254,0.7081861641671923,1.3541003439161512,0.29865238392083404,0.9276061192453822,0.24922767359929893,0.4753538221479934,0.19980296327776384
29,1.4749958515167236,0.0005567415893174886,0.6455856111314562,0.7052601218223572,1.3508457395765516,,,,,
30,1.3209772109985352,0.0005309062983402573,0.6452368140220642,0.7066096875402662,1.3518465015623304,0.29613831753426567,0.9225709083187772,0.24697503179103997,0.4721736573002857,0.19781174604781426
31,1.2392299175262451,0.0005050000000000002,0.6442263841629028,0.7058896104494731,1.3501159853405422,,,,,
32,1.7082581520080566,0.00047909370165974305,0.6449596775902642,0.7050190713670519,1.349978756904602,0.2988725353318165,0.9261768083400086,0.2495928799589563,0.4751208560859737,0.20031322458609607
33,1.3361303806304932,0.00045325841068251176,0.6451979584164089,0.705803288353814,1.3510012520684136,,,,,
34,1.5335164070129395,0.0004275649398050859,0.6432282659742568,0.7054375516043769,1.348665812280443,0.29980393954797785,0.9266846736032586,0.2505207560803283,0.47590872858797173,0.2012375726126788
35,1.9801442623138428,0.00040208371304520927,0.6437840501467387,0.703086687458886,1.3468707376056248,,,,,
36,1.3336267471313477,0.00037688457267425244,0.6440625998708936,0.7051587343215943,1.3492213328679403,0.2875752321219947,0.9112231343883344,0.2416661934550916,0.4648518404328392,0.1957571547881885
37,1.464439868927002,0.0003520365877844012,0.6425229907035828,0.7026904569731818,1.3452134397294786,,,,,
38,1.4137206077575684,0.0003276078649750765,0.6423997494909498,0.703112190299564,1.3455119371414184,0.29959203976341153,0.9255077047843436,0.2505096329232074,0.4755089902102528,0.20142722608300317
39,1.4381613731384277,0.0003036653616774791,0.6415765921274821,0.7021909541553921,1.3437675423092312,,,,,
40,1.3693199157714844,0.00028027470262892445,0.6420835786395602,0.7015238457255893,1.343607415093316,0.29914616026861707,0.9245429554485974,0.2502325174144961,0.4750026634258632,0.20131887456037514
41,1.358217477798462,0.0002575000000000002,0.641832951704661,0.7016145494249132,1.343447502454122,,,,,
42,1.5521149635314941,0.0002354036776675618,0.641695687505934,0.7019699719217088,1.3436656686994763,0.29656289977284594,0.9205951365468181,0.24813010353450066,0.47228511453860644,0.19969730729615537
43,1.4121983051300049,0.0002140463001152259,0.6413038545184665,0.7015560428301494,1.3428598907258775,,,,,
44,1.4340229034423828,0.0001934864064303306,0.6418922358089023,0.7013825058937073,1.3432747311062283,0.2973506156516672,0.9212614998761633,0.2489324509169556,0.47304213390335814,0.200514286182244
45,1.2594878673553467,0.00017378034985236537,0.6416397598054674,0.7011882781982421,1.3428280380037096,,,,,
46,1.2093374729156494,0.00015498214331265904,0.641348742114173,0.7001565588845147,1.3415052864286634,0.29882344063508187,0.923260106706536,0.2498957918048217,0.47435056343872645,0.20096814297456148
47,1.1272456645965576,0.00013714331138868998,0.6414943721559313,0.7006291800075107,1.3421235534879896,,,,,
48,1.0109448432922363,0.00012031274907879943,0.6411701281865437,0.7005562795533075,1.3417264037662082,0.29893549734000946,0.9231689048650995,0.2501679766226462,0.47450161937013063,0.20140045590528302
49,1.287200689315796,0.00010453658778440108,0.6408230755064223,0.7012082060178121,1.3420312775505914,,,,,
50,1.3942770957946777,8.985806886701516e-05,0.6408670955234104,0.7002484268612332,1.3411155170864528,0.299710544554272,0.9241561815224554,0.25077008536786843,0.4752321174193974,0.2018296261814649
51,1.5073614120483398,7.631742512670285e-05,0.640624725818634,0.6999563203917609,1.340581038263109,,,,,
