epoch,epoch_time_s,lr,train_deep_sup,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
40,35.47628211975098,0.00028027470262892445,1.7546430519333591,0.48940577744333835,0.4753615947233306,2.7194104346964094,0.39859717060341004,0.9437913228844564,0.37813219399513553,0.5666852369582425,0.3576672173868611
41,35.537105560302734,0.0002575000000000002,1.7466679558709817,0.4885379000946327,0.4718557078943208,2.7070615695582494,,,,,
42,35.521644115448,0.0002354036776675618,1.748225380866616,0.49091457972923913,0.47077566047233566,2.7099156161149343,0.3993214849186685,0.9436447677569985,0.378160931612273,0.5666555436605148,0.3570003783058775
43,36.71703886985779,0.0002140463001152259,1.7351142370038561,0.4863839411625156,0.46954481885940935,2.691043002517135,,,,,
44,37.688252449035645,0.0001934864064303306,1.7286780091347518,0.48477202847048084,0.4672742612108036,2.680724295201125,0.3954164102926195,0.9396496738021839,0.3740813112069158,0.5626040987386718,0.3527462121212121
45,37.74200677871704,0.00017378034985236537,1.731502546425219,0.4866183928317494,0.46741951098320655,2.6855404480739877,,,,,
46,36.29478669166565,0.00015498214331265904,1.724590664329352,0.4833167705270979,0.46583618978383357,2.673743623936618,0.3966387362209224,0.941319575550702,0.37353971120568036,0.5627996659873542,0.35044068619043833
47,35.48162913322449,0.00013714331138868998,1.723513816021107,0.48511575245194966,0.463571489519543,2.6722010601449893,,,,,
48,35.46741604804993,0.00012031274907879943,1.7188660868891965,0.48264642506837835,0.463636535268139,2.665149042341444,0.39628849852373693,0.9402436547114394,0.3753199737219598,0.5636278673851197,0.3543514489201826
49,35.548051595687866,0.00010453658778440108,1.7156379568356057,0.4827094523443115,0.4615834135838129,2.6599308278825546,,,,,
50,35.608932971954346,8.985806886701516e-05,1.7113852774655378,0.48121236628956265,0.46098245605826377,2.6535800929422733,0.3985928717760151,0.9420662513061185,0.37479256915200243,0.5638837965367078,0.3509922665279898
51,35.49779462814331,7.631742512670285e-05,1.710596191441571,0.4816858743075971,0.461039802983955,2.653321867518955,,,,,
52,35.458900451660156,6.395177052675796e-05,1.7065697209702602,0.4806472948855824,0.45884629156854423,2.6460633123362505,0.39654094013925567,0.9399271387560972,0.37268246847225606,0.5617640252335364,0.3488239968052565
53,36.938048362731934,5.2794998466912526e-05,1.7068977445363998,0.4808888412184186,0.4589865239957968,2.646773120650539,,,,,
54,37.36690950393677,4.287768888388514e-05,1.7019306338495679,0.47999174374121206,0.4569163378328085,2.6388387236330244,0.3989241587858186,0.9419529344120041,0.3750602778603259,0.5640244967108853,0.3511963969348332
55,37.677180767059326,3.4227024433899005e-05,1.7023746876804915,0.48003598843459727,0.45695768259465697,2.6393683570402637,,,,,
56,37.658997535705566,2.6866715986911188e-05,1.7007642266926941,0.47967465961420985,0.45653225251094054,2.6369711489589127,0.4008606428419985,0.9438844281834766,0.3766683581042046,0.565740381463962,0.3524760733664107
57,37.70862793922424,2.0816937636766188e-05,1.7015591651201247,0.4797330774090908,0.4570165753916458,2.6383088098631964,,,,,
58,37.58753681182861,1.6094271405406862e-05,1.6976691066114993,0.4792260118656688,0.4552648862892831,2.632160009940465,0.39920973109234836,0.9423967958873326,0.3747083208688015,0.5639378125416452,0.35020691064525467
59,37.65894389152527,1.2711661792704668e-05,1.6981621890156355,0.4791806451700351,0.4554263720633807,2.632769207159678,,,,,
60,37.612236976623535,1.0678380296485954e-05,1.6969785497144414,0.4787898533322193,0.45550270393766734,2.6312711009272824,0.4000863436945767,0.943093549694408,0.3756476263494322,0.5647962674644241,0.35120890900428775
