epoch,epoch_time_s,lr,train_deep_sup,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,191.95023345947266,0.001,2.643481951289707,0.7848808541342065,0.9665075438993947,4.394870346563834,,,,,
2,239.8260476589203,0.000999321619703514,2.111097150820273,0.564383075800207,0.7676709961560035,3.443151206881912,0.35930179377578464,0.9238427256016434,0.350586007443377,0.5416715801627991,0.34187022111096926
3,241.84356260299683,0.0009972883382072953,2.056511131922404,0.5272132166005947,0.5948877325212514,3.1786120750285964,,,,,
4,246.04709935188293,0.0009939057285945933,1.9915506486539487,0.5158698323700163,0.5673804697615129,3.074800933731926,0.35039872860175564,0.9224605292886443,0.34021243135572543,0.5342951306666984,0.33002613410969517
5,247.42963862419128,0.000989183062363234,1.9629626344751427,0.5177844928370583,0.5506769678107014,3.031424089272816,,,,,
6,270.6999182701111,0.0009831332840130888,1.924953955411911,0.5058652393243931,0.5498963047232893,2.9807155041782942,0.3476279697959504,0.9234164599105117,0.3379803579578524,0.5331257252754055,0.3283327461197545
7,245.7734797000885,0.0009757729755661012,1.9193817571357443,0.5038466226723459,0.5468536837233438,2.9700820560808534,,,,,
8,247.37764048576355,0.0009671223111161149,1.8893673137382225,0.5018007593022453,0.5318001922082017,2.922968281198431,0.3571597521052726,0.9196076097991134,0.3406688262609074,0.5336484207736427,0.32417790041654215
9,253.4771213531494,0.0009572050015330875,1.8483538034889437,0.49184049914280575,0.5130980463767494,2.853292355051747,,,,,
10,245.3948311805725,0.0009460482294732422,1.8503759501156982,0.4940265945262379,0.5066503818388338,2.8510529248802756,0.3135964287848412,0.8956729307833952,0.3302553864235865,0.5187279012101894,0.3469143440623318
11,246.48612761497498,0.0009336825748732973,1.829694347469895,0.4896344916136177,0.49830985826750596,2.8176386941362312,,,,,
12,232.51666283607483,0.000920141931132985,1.8400434639718797,0.48719726271099517,0.5063180257600767,2.8335587358033214,0.32630482831768043,0.903139441620391,0.33062949112466405,0.5214661412899063,0.3349541539316477
13,228.27588868141174,0.0009054634122155991,1.7997566479223748,0.4850228233469857,0.4877097099881481,2.772489179946758,,,,,
14,207.26738905906677,0.0008896872509212008,1.7783472546824703,0.48135197940799923,0.4799161477359356,2.7396153765696067,0.3802151675791531,0.9318006222434358,0.34957909425868294,0.5436529369202673,0.31894302093821275
15,197.11708307266235,0.0008728566886113103,1.790789034852275,0.4809512226669876,0.47927007661373533,2.751010336478551,,,,,
16,197.26427388191223,0.0008550178566873412,1.755171910369838,0.4794403687671379,0.46568696932108317,2.700299244898337,0.26418703365501367,0.8593744992205457,0.2941965499595889,0.48258919971324116,0.3242060662641641
17,193.81593489646912,0.000836219650147635,1.7395341343349882,0.471305037703779,0.4657002012486811,2.676539370307216,,,,,
18,194.8140003681183,0.0008165135935696697,1.7233278086891883,0.4703090398399918,0.4604064745483575,2.6540433223600743,0.24050967702670958,0.8382799131048965,0.28051551735869373,0.466436982607428,0.32052135769067785
19,193.23336505889893,0.0007959536998847743,1.7332599441210428,0.46644533381417946,0.4663246723512808,2.6660299585925213,,,,,
20,209.26374888420105,0.0007745963223324385,1.7073624598759192,0.4673919166679736,0.4521502277365437,2.6269046079229423,0.2451448069520784,0.8435296133040008,0.28612878585690854,0.47192906167260595,0.3271127647617387
21,309.3448443412781,0.0007525000000000001,1.7264147006803088,0.4662263893418842,0.4594331810043918,2.652074271219748,,,,,
22,251.8834252357483,0.0007297252973710758,1.731009566563147,0.46564827991856467,0.4690303527508621,2.66568819615576,0.2595631417081778,0.856011391435438,0.2963270236245993,0.48288847956154557,0.3330909055410207
23,295.29253673553467,0.0007063346383225213,1.6919524847357363,0.46040242783449314,0.4463325141480675,2.5986874293397975,,,,,
24,241.01045560836792,0.000682392135024924,1.6535660713911056,0.4565755167493114,0.4318209661101854,2.5419625655368523,0.2212954572170443,0.8182298385366037,0.26469561914444006,0.4492070256084946,0.30809578107183583
25,259.3021376132965,0.0006579634122155991,1.7160441862212288,0.4615653977901848,0.46004958471490287,2.6376591666981026,,,,,
26,219.01149797439575,0.0006331154273257479,1.6980316855289317,0.45749485939741125,0.45705365188143865,2.612580195179692,0.2219208966778008,0.8204830861250922,0.26906684144344273,0.4528722563373259,0.31621278620908466
27,238.32078194618225,0.0006079162869547909,1.6678440947223594,0.4545567827644172,0.4413486944580519,2.563749567446885,,,,,
28,258.1860706806183,0.0005824350601949144,1.6360010905398263,0.4510559158744636,0.42867337123111443,2.5157303752722564,0.16504701157702578,0.7283673744269799,0.24275931723599894,0.4046286696329926,0.3204716228949721
29,245.60154390335083,0.0005567415893174886,1.6011600431468749,0.4470966044951368,0.4127315947027118,2.4609882370189387,,,,,
30,240.55070233345032,0.0005309062983402573,1.5991252424540343,0.4437684020510426,0.41441568434928305,2.4573093326003463,0.15568997437337462,0.7125376199747991,0.2308297253159013,0.39139902353553396,0.30596947625842796
31,241.3883900642395,0.0005050000000000002,1.6051371328256747,0.441960380198779,0.42085020216526814,2.467947714196311,,,,,
32,242.94487357139587,0.00047909370165974305,1.5840141681609332,0.43787414398458274,0.4075093158831199,2.4293976366519927,0.12491478849224,0.6206060956736217,0.21819008133884676,0.35232875278377174,0.3114653741854535
33,206.46751427650452,0.00045325841068251176,1.5587236445259163,0.4351590083705054,0.39910093486584997,2.392983584933811,,,,,
34,181.1410994529724,0.0004275649398050859,1.5404370963573455,0.4297720550386994,0.39449607641608625,2.3647052261564467,0.11911989133024269,0.5968729101257019,0.208686602160215,0.33808203814871063,0.2982533129901873
35,192.69264316558838,0.00040208371304520927,1.5359906571882742,0.43181483447551733,0.3897508812447389,2.3575563808282216,,,,,
36,156.70314574241638,0.00037688457267425244,1.5254238860474691,0.4262984382885474,0.38919266680324516,2.340915004191575,0.1113375305952233,0.5645459328501017,0.2032779573804837,0.32370061587035637,0.29521838416574414
37,177.95935678482056,0.0003520365877844012,1.5186406660962986,0.4259220034987838,0.3881860603474909,2.3327487389246624,,,,,
38,172.84692311286926,0.0003276078649750765,1.5286508060163921,0.4242309361696243,0.39420278461443053,2.3470845248964096,0.10675808156909995,0.5413153344054432,0.19749010432143474,0.31209851434943753,0.28822212707376954
39,168.90459489822388,0.0003036653616774791,1.5244080641755349,0.421337871087922,0.39498159906792424,2.3407275366562383,,,,,
40,181.34058094024658,0.00028027470262892445,1.5153921955161624,0.4219303493698438,0.38538792526556387,2.3227104705792887,0.10514396465400892,0.535432181060262,0.20776463258589692,0.3169871487440186,0.3103853005177849
41,174.26267170906067,0.0002575000000000002,1.4946684685018328,0.41951329067901333,0.37740533950704114,2.291587098218777,,,,,
42,164.66255927085876,0.0002354036776675618,1.4832024927492495,0.4158443085573338,0.3744077280163765,2.273454525956401,0.09922920840164089,0.5020031456611104,0.20006292062955086,0.30070966230673735,0.3008966328574608
43,141.22893261909485,0.0002140463001152259,1.4742969036102296,0.4131735704011387,0.37279371193575644,2.2602641809869697,,,,,
44,170.00237655639648,0.0001934864064303306,1.4681135600363764,0.4106832642798071,0.37111495095822544,2.249911774970867,0.10218895736359276,0.5174760838557422,0.19835651214107475,0.30472970271263056,0.29452406691855676
45,199.10808205604553,0.00017378034985236537,1.4647211104631424,0.41147143526209723,0.3682567251363287,2.244449273965977,,,,,
46,208.01428723335266,0.00015498214331265904,1.4579768309990564,0.4078919519152906,0.36799989845603714,2.233868681722217,0.10230852086306944,0.5177759150991647,0.19906795562964152,0.3053039421194826,0.29582739039621364
47,175.79677176475525,0.00013714331138868998,1.4510235684889332,0.40574159682900823,0.36595096941347477,2.2227161400847963,,,,,
48,175.43162035942078,0.00012031274907879943,1.4470088677273856,0.40443381120761235,0.36542164507425495,2.216864318980111,0.09242317427173913,0.4582834002949619,0.19248500177522537,0.2810844679484709,0.2925468292787116
49,199.95664596557617,0.00010453658778440108,1.4435344781036732,0.4031925689015123,0.36432047622209346,2.21104752001939,,,,,
50,180.63320589065552,8.985806886701516e-05,1.437150971205146,0.40121323554604144,0.36288299232859306,2.2012471931952016,0.09187857881801154,0.4547804489936414,0.1898049500858503,0.2781301163884473,0.28773132135368906
51,186.56509613990784,7.631742512670285e-05,1.4342442676976876,0.4004299449423948,0.3614098350758906,2.1960840472468623,,,,,
52,176.84901213645935,6.395177052675796e-05,1.4325583485541522,0.4007420543443274,0.360496061909254,2.1937964629243925,0.0887551104966536,0.43189410714027743,0.1902239161771988,0.27078064649822503,0.291692721857744
53,176.9373962879181,5.2794998466912526e-05,1.4307409775477866,0.3983122217986318,0.3614931007709216,2.19054630751963,,,,,
54,191.37658262252808,4.287768888388514e-05,1.425152173638344,0.39789004254120364,0.3588305114526992,2.1818727259282715,0.08801065775654378,0.4269722010894815,0.18336794684135188,0.26456936492406175,0.27872523592616
55,186.54918909072876,3.4227024433899005e-05,1.4251721889884383,0.39763511540713126,0.35862701549712145,2.181434316546829,,,,,
56,187.1076078414917,2.6866715986911188e-05,1.4217109732053899,0.39626350733968946,0.35772325237868013,2.1756977324132567,0.08727030845686881,0.42225506631866383,0.18296784434524904,0.26273025166972064,0.2786653802336293
57,171.081964969635,2.0816937636766188e-05,1.4238199280367958,0.39730142183877803,0.3582660278305411,2.179387384542712,,,,,
