epoch,epoch_time_s,lr,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,3.7088723182678223,0.001,0.7823453042242262,0.9612534628974067,1.7435987790425618,,,,,
2,2.2344412803649902,0.000999321619703514,0.5874449888865153,0.8814697808689541,1.4689147657818264,0.32237919125024256,0.9254553063935487,0.16118959562512128,0.4159448325479304,0.0
3,3.157057523727417,0.0009972883382072953,0.5767377018928528,0.6346742901537153,1.211411992708842,,,,,
4,3.0135252475738525,0.0009939057285945933,0.5312626984384324,0.6047567844390869,1.1360194775793286,0.34711012667170127,0.9246203014281832,0.29948850931862614,0.5078657733551452,0.25186689196555107
5,3.125561237335205,0.000989183062363234,0.5220222996340858,0.5879472639825609,1.1099695642789205,,,,,
6,3.0105645656585693,0.0009831332840130888,0.5221650501092275,0.5867383943663703,1.1089034451378716,0.37312997380646645,0.948129136458472,0.3629776516509987,0.5580281465868232,0.35282532949553097
7,3.136024236679077,0.0009757729755661012,0.5195338620079888,0.5409084479014079,1.0604423072603013,,,,,
8,3.042156457901001,0.0009671223111161149,0.510330965783861,0.5506788114706676,1.0610097805658976,0.3818504933436483,0.9380707369185319,0.3677395635526163,0.5578499546745882,0.3536286337615842
9,3.035884380340576,0.0009572050015330875,0.5050670855575138,0.5212720115979512,1.0263390991422865,,,,,
10,3.119457244873047,0.0009460482294732422,0.5029094484117296,0.5100466324223413,1.0129560775227018,0.3805740184925905,0.9319972341135612,0.3592411149075714,0.550159821309568,0.33790821132255233
11,3.1093649864196777,0.0009336825748732973,0.49891812006632485,0.5076094700230492,1.0065275920761956,,,,,
12,3.1281607151031494,0.000920141931132985,0.49465944899453057,0.5189475890662935,1.0136070317692227,0.37279489334891497,0.9285944581979977,0.35920187873403103,0.5489994052220198,0.3456088641191471
13,3.088616132736206,0.0009054634122155991,0.5060452871852451,0.5157137665483686,1.0217590543958877,,,,,
14,2.774045705795288,0.0008896872509212008,0.4951421240965525,0.4990246693293254,0.9941667901145087,0.37503402057169893,0.9289976765813229,0.3636701303697509,0.5521126457736082,0.3523062401678028
15,2.56754469871521,0.0008728566886113103,0.5087684909502665,0.5333721551630232,1.0421406520737542,,,,,
16,3.213932514190674,0.0008550178566873412,0.4890164891878764,0.4974421077304416,0.9864585876464844,0.3986681633504267,0.9420644692441958,0.38227488079544797,0.568871410278364,0.36588159824046923
17,3.0550382137298584,0.000836219650147635,0.48754014174143473,0.5012462523248461,0.9887863808208042,,,,,
18,2.6309027671813965,0.0008165135935696697,0.4829981538984511,0.48311808043056065,0.9661162336667378,0.388547751782389,0.9325991940175778,0.3606305797533977,0.5512867845081244,0.3327134077244064
19,2.804987907409668,0.0007959536998847743,0.48107180727852716,0.48575362695588004,0.9668254295984904,,,,,
20,2.9887070655822754,0.0007745963223324385,0.48571513030264113,0.4789194643497467,0.9646345946523879,0.40326498810740397,0.9416256127971161,0.3835942144461336,0.5696046805631277,0.36392344078486333
21,3.0452075004577637,0.0007525000000000001,0.4744942638609144,0.4687472336822086,0.9432415021790399,,,,,
22,3.0421907901763916,0.0007297252973710758,0.4731077551841736,0.4635901004076004,0.9366978512869941,0.40546515153607904,0.9430560219912354,0.3831875088762466,0.5698103465812429,0.36090986621641413
23,3.0889954566955566,0.0007063346383225213,0.4694524910714891,0.45608498719003465,0.9255374749501546,,,,,
24,3.1142547130584717,0.000682392135024924,0.4709251178635491,0.45547820727030436,0.9264033317565918,0.40746795565095373,0.9456438495866799,0.3856195993531023,0.5722943494309615,0.3637712430552509
25,3.0752065181732178,0.0006579634122155991,0.46754179861810474,0.4505870176686181,0.9181288123130799,,,,,
26,3.120002269744873,0.0006331154273257479,0.46364138457510207,0.44450068142679,0.9081420673264398,0.40658229862289075,0.9450692282990405,0.3833937019811589,0.5706188774204528,0.36020510533942707
27,2.29120135307312,0.0006079162869547909,0.46320104400316875,0.4431628194120195,0.9063638634151883,,,,,
28,2.574085235595703,0.0005824350601949144,0.4657822324170007,0.44257698390218947,0.9083592176437378,0.40982492613476446,0.9452968811698023,0.3867386059939573,0.5729246977192389,0.3636522858531502
29,3.1129369735717773,0.0005567415893174886,0.4598347855938805,0.4392741454972161,0.8991089370515611,,,,,
30,3.1112051010131836,0.0005309062983402573,0.45515163739522296,0.432670791943868,0.8878224306636386,0.40911184035476716,0.9473120217347709,0.38146031215059845,0.5700775486786559,0.35380878394642973
31,3.12040114402771,0.0005050000000000002,0.45498691863483853,0.4317446529865265,0.8867315729459126,,,,,
32,3.0447912216186523,0.00047909370165974305,0.4532481829325358,0.4263059145874447,0.8795540942086114,0.4107981960295004,0.9467790191016408,0.38341073365451217,0.5712001621368884,0.356023271279524
33,3.1545634269714355,0.00045325841068251176,0.45024958385361563,0.42060072355800204,0.870850310060713,,,,,
34,3.13262939453125,0.0004275649398050859,0.45356482532289294,0.43554703063435024,0.8891118579440647,0.40600992713996764,0.9402830323911907,0.374639527220043,0.5631873622770923,0.3432691273001184
35,3.0982608795166016,0.00040208371304520927,0.44879635837343,0.41958050065570407,0.8683768550554911,,,,,
36,2.961738348007202,0.00037688457267425244,0.44680910375383165,0.41645512183507283,0.8632642242643568,0.40826796636000257,0.941256447453943,0.377535150778321,0.5654422496701951,0.34680233519663944
37,3.152395248413086,0.0003520365877844012,0.44440619349479676,0.4133813540140788,0.8577875441975064,,,,,
38,2.9710896015167236,0.0003276078649750765,0.44155116743511624,0.4108246942361196,0.8523758583598666,0.41215045764528146,0.9432945998732896,0.3799348779454478,0.567721451921395,0.34771929824561404
39,3.044318437576294,0.0003036653616774791,0.4399947537316216,0.4089133285813861,0.8489080786705017,,,,,
40,2.241612672805786,0.00028027470262892445,0.4410923573705885,0.4058581057522032,0.8469504608048333,0.41289600108452823,0.9471079218678303,0.37968408882589877,0.5688253665065427,0.3464721765672693
41,3.117616891860962,0.0002575000000000002,0.4384064416090647,0.40368503133455913,0.8420914702945286,,,,,
42,3.0903899669647217,0.0002354036776675618,0.44117451707522076,0.40366096761491566,0.8448354866769578,0.41526132565333634,0.9477067272747086,0.3792979706011692,0.5687675561590156,0.343334615549002
43,3.118086338043213,0.0002140463001152259,0.43591910203297934,0.4007925914393531,0.8367116954591539,,,,,
44,3.1230645179748535,0.0001934864064303306,0.43400019473499724,0.39969201551543343,0.833692216873169,0.4123192290658684,0.9440076475692523,0.37627499849903645,0.565519214855775,0.3402307679322045
45,3.198333501815796,0.00017378034985236537,0.43466801246007286,0.39892814026938545,0.8335961514049106,,,,,
46,3.096149206161499,0.00015498214331265904,0.43170325093799167,0.39827274713251326,0.8299760010507372,0.41390719042104046,0.9443947462630834,0.37773427751030914,0.5666211004279006,0.3415613645995778
47,3.1005311012268066,0.00013714331138868998,0.43141158090697396,0.39576792650752596,0.8271795087390476,,,,,
48,3.1265335083007812,0.00012031274907879943,0.4305145760377248,0.3944720086124208,0.8249865836567349,0.41413138616928885,0.9449145046875665,0.376992011515733,0.5662995092396775,0.3398526368621772
49,3.1415133476257324,0.00010453658778440108,0.42915025154749553,0.3948294719060262,0.8239797221289741,,,,,
50,3.0910558700561523,8.985806886701516e-05,0.42823916541205514,0.39331851171122656,0.8215576781166924,0.4141862082292296,0.9451938068900269,0.37712093346651754,0.5664785579410206,0.34005565870380555
51,3.1327908039093018,7.631742512670285e-05,0.427616141239802,0.39200138052304584,0.8196175217628479,,,,,
52,2.384981393814087,6.395177052675796e-05,0.4271430611610413,0.3911107980542713,0.8182538628578186,0.413540695900721,0.9440434951727208,0.3748672982014831,0.5645926971918956,0.3361939005022452
53,2.8805088996887207,5.2794998466912526e-05,0.4267984138594733,0.3914038770728641,0.8182022982173496,,,,,
54,3.0532283782958984,4.287768888388514e-05,0.42641578714052836,0.3899475786421034,0.8163633637958103,0.4141676760876646,0.9452964532772462,0.3767719842226735,0.5662801405741977,0.3393762923576824
55,3.138317823410034,3.4227024433899005e-05,0.42617115047242904,0.38944413231478797,0.8156152844429017,,,,,
56,3.129108190536499,2.6866715986911188e-05,0.42563770943217805,0.38894248869684006,0.8145801981290182,0.41454886296829957,0.9461332148863216,0.37667758730937606,0.5664961298350245,0.33880631165045255
57,3.1281864643096924,2.0816937636766188e-05,0.4255346331331465,0.3894115302297804,0.8149461521042718,,,,,
58,3.0991058349609375,1.6094271405406862e-05,0.425082575612598,0.38774997790654503,0.8128325502077739,0.41429925460609796,0.9456715020206604,0.37611208566915943,0.565965224452993,0.33792491673222086
59,3.038361072540283,1.2711661792704668e-05,0.4251131653785706,0.3878978765673108,0.8130110436015658,,,,,
60,3.048731803894043,1.0678380296485954e-05,0.42452115151617265,0.3879430611928304,0.8124642107221816,0.4145522908392255,0.9458738940152085,0.37631385819822283,0.5661672034705514,0.3380754255572202
