epoch,train_loss,val_TC IoU,val_AR IoU,val_BG IoU,val_Mean IoU,val_Mean FG IoU
1,2.1009637117385864,,,,,
2,1.7987652248806423,0.005890253970992348,0.1315737466195132,0.7612200010510808,0.2995613338805288,0.06873200029525278
3,1.7083998786078558,,,,,
4,1.6441570864783392,0.017960857335287825,0.1496064097997164,0.7772586604009831,0.3149419758453291,0.08378363356750211
5,1.6208342446221247,,,,,
6,1.539430726899041,0.15954612881429647,0.23310867408328,0.8774303606119903,0.42336172116985554,0.19632740144878824
7,1.4795935418870714,,,,,
8,1.4615409665637547,0.1814947383107858,0.2529220103496414,0.9130771821458055,0.44916464360207753,0.21720837433021362
9,1.459208181169298,,,,,
10,1.4484301487604776,0.1919154529880459,0.2908753161751484,0.9239047644730843,0.4688985112120929,0.24139538458159715
11,1.42476241323683,,,,,
12,1.415789090262519,0.2001488243163028,0.2712618130046592,0.9266867331381841,0.46603245681971533,0.235705318660481
13,1.432240857018365,,,,,
14,1.4143814113405015,0.11739833293687588,0.2069123114196714,0.8566083751147319,0.39363967315709303,0.16215532217827364
15,1.3883641084035239,,,,,
16,1.3845179292890761,0.19085386207356966,0.23767309796590144,0.8837142846839817,0.4374137482411509,0.21426348001973555
17,1.4069736507203845,,,,,
18,1.3745537201563518,0.18889242473359724,0.26359514339688467,0.9069014700058535,0.45312967937877846,0.22624378406524095
19,1.393263159857856,,,,,
20,1.3791510820388795,0.2209550983813124,0.2810237186589846,0.9146991414682448,0.47222598616951394,0.2509894085201485
21,1.3837902069091796,,,,,
22,1.3600054846869574,0.17284022331945656,0.23940267555755654,0.8754774896717483,0.4292401295162538,0.20612144943850655
23,1.3688562552134196,,,,,
24,1.3570980469385783,0.18493166077135012,0.2503781934742621,0.8843127472177257,0.4398742004877793,0.2176549271228061
25,1.3543178690804376,,,,,
26,1.3479377852545844,0.21430133522667696,0.2782198220345078,0.9134194605918851,0.46864687261768995,0.24626057863059236
27,1.3600432104534572,,,,,
28,1.3498956521352132,0.23129482550225533,0.2657467173275518,0.9056564126015381,0.4675659851437817,0.24852077141490356
29,1.341374807887607,,,,,
30,1.3378454049428303,0.21665514980775705,0.26307573088227443,0.8998231320284006,0.45985133757281066,0.23986544034501572
31,1.348771455552843,,,,,
32,1.338915753364563,0.22460808960287776,0.2759371962784837,0.898004789581948,0.46618335848776987,0.25027264294068075
33,1.3330332809024388,,,,,
34,1.3477806939019097,0.21956945414645193,0.2904632051728075,0.9114438841363559,0.4738255144852051,0.2550163296596297
35,1.3354475657145182,,,,,
36,1.3251877069473266,0.22463863068670406,0.26860780456506067,0.8991429655022157,0.4641298002513268,0.24662321762588235
37,1.3308643923865424,,,,,
38,1.326568177011278,0.24406377840376867,0.2983598702676887,0.9147326192768536,0.4857187559827703,0.27121182433572866
39,1.3214628961351182,,,,,
40,1.3230229881074693,0.2073198419203522,0.2529567896415343,0.8807762835294838,0.44701763836379005,0.23013831578094324
41,1.3230729394488865,,,,,
42,1.3244058926900228,0.21754158768291387,0.29659764359768603,0.9125169165025817,0.47555204926106054,0.25706961564029995
43,1.3153783983654446,,,,,
44,1.3249477783838908,0.23851297789268364,0.3091363685923182,0.9237366284560279,0.49046199164700993,0.2738246732425009
45,1.3253557311164008,,,,,
46,1.315618226263258,0.23844102753252341,0.28765538743112273,0.9144221209703924,0.48017284531134613,0.26304820748182306
47,1.3071218570073446,,,,,
48,1.3116875012715659,0.22513362012775387,0.310378495646774,0.9226734853394102,0.4860618670379793,0.2677560578872639
49,1.3116536246405708,,,,,
50,1.3137160725063748,0.23161525488998366,0.28879253625459017,0.9152961139264213,0.4785679683569984,0.2602038955722869
51,1.3131785816616481,,,,,
52,1.30604215198093,0.24021400054954825,0.3082487526771001,0.9162077667616,0.48822350666274944,0.2742313766133242
53,1.3018978012932672,,,,,
54,1.3125610642962986,0.2466467145206419,0.2925641980049729,0.9112820601658169,0.4834976575638106,0.2696054562628074
55,1.3218713760375977,,,,,
56,1.3064380751715765,0.23406012118979164,0.2937334026017864,0.9161713594432709,0.4813216277449497,0.26389676189578903
57,1.3118385818269518,,,,,
58,1.3119862768385144,0.2286935804967201,0.295558683067522,0.9100526498862366,0.4781016378168262,0.262126131782121
59,1.312595346238878,,,,,
60,1.3110101487901475,0.2342872615884513,0.2843538573547149,0.9103911724370518,0.47634409712673936,0.2593205594715831
