epoch,epoch_time_s,lr,train_deep_sup,train_gen_AR,train_gen_TC,train_total,val_own_AR IoU,val_own_BG IoU,val_own_Mean FG IoU,val_own_Mean IoU,val_own_TC IoU
1,38.053077697753906,0.001,2.571251059682281,0.6914180076784557,0.8793625196924915,4.142031592351419,,,,,
2,42.41484212875366,0.000999321619703514,2.1633685352625673,0.5642878223900443,0.6189679149676253,3.3466242688673518,0.3658494622373431,0.9324030593047491,0.33358621472464606,0.5331918295846804,0.301322967211949
3,46.16051197052002,0.0009972883382072953,2.0814271061508745,0.5469844397019457,0.5959538173896295,3.2243653730109885,,,,,
4,38.17791247367859,0.0009939057285945933,2.025191991859012,0.5396377642397527,0.577304026208542,3.1421337831903386,0.3825522513180206,0.9412250569763478,0.34187313767716415,0.541657110776892,0.3011940240363077
5,37.593262910842896,0.000989183062363234,2.0288287198102033,0.5420002108922711,0.5659409125645957,3.1367698596583473,,,,,
6,37.493587493896484,0.0009831332840130888,2.013188730787348,0.5375638152162233,0.5606889396354003,3.111441490826783,0.3804127908910247,0.9347994629392932,0.3564737583208123,0.5492489931936393,0.33253472575059995
7,37.57966089248657,0.0009757729755661012,2.0096375277748812,0.5278458618455463,0.5607837012382569,3.0982670878922494,,,,,
8,37.50480365753174,0.0009671223111161149,1.9993322758762924,0.5252681004780311,0.5711904223318454,3.095790796809726,0.3859454203041397,0.9465793636738307,0.360700698179902,0.5559935866778782,0.3354559760556644
9,37.41630411148071,0.0009572050015330875,1.9461727914986786,0.5239010295934148,0.5368135037797469,3.0068873250925985,,,,,
10,37.40088081359863,0.0009460482294732422,1.9850440411655992,0.5217309352976304,0.5561128062230569,3.0628877747941896,0.3879453025083287,0.9445498567780345,0.35612957122113753,0.5522696664067698,0.3243138399339464
11,37.495665550231934,0.0009336825748732973,1.9733475729271217,0.5259818135588258,0.5545496377680037,3.0538790301040364,,,,,
12,37.49718976020813,0.000920141931132985,1.9098678882475253,0.5170394853861244,0.526308143414833,2.9532155200287145,0.3923364652784158,0.9410020393216887,0.3624245003075102,0.555283679978903,0.33251253533660463
13,36.05371570587158,0.0009054634122155991,1.87655743404671,0.5119178083759767,0.514277130751698,2.902752372953626,,,,,
14,35.58054733276367,0.0008896872509212008,1.8661211437649197,0.5095279601437075,0.5117403817949472,2.8873894852620583,0.3906444618720303,0.9416008476725577,0.36634082101859256,0.5580941632365809,0.3420371801651548
15,35.63998317718506,0.0008728566886113103,1.8706320230607631,0.5103702505429586,0.5146527186036111,2.895654979900078,,,,,
16,35.55747056007385,0.0008550178566873412,1.951067920305111,0.518764601316717,0.545041527847449,3.014874052118372,0.3712733123060832,0.9263721404850774,0.3409797070330372,0.5361105181837172,0.31068610175999123
17,35.539050817489624,0.000836219650147635,1.9034503451100102,0.5179357731231937,0.5191466079403956,2.9405327178813794,,,,,
18,35.481412410736084,0.0008165135935696697,1.8635323924046976,0.5089642590946621,0.5120433813857812,2.8845400335612124,0.36835129607069805,0.9259660078927836,0.3485576040304819,0.5410270719845824,0.3287639119902658
19,35.60136389732361,0.0007959536998847743,1.8381362358729045,0.5080549812427273,0.49910841386903215,2.845299632019467,,,,,
20,35.59939384460449,0.0007745963223324385,1.8585713220967186,0.5102902452702875,0.5084318676204593,2.8772934328626705,0.3878405969922435,0.9366197988237557,0.3577781854008837,0.5507253898751744,0.3277157738095238
21,35.619956254959106,0.0007525000000000001,1.8768146583327538,0.5146666648211302,0.5153530940689423,2.9068344264118764,,,,,
22,35.568469762802124,0.0007297252973710758,1.8328055461247763,0.5042150873828818,0.4992277331926204,2.8362483680248265,0.3933898183656077,0.9461114360225413,0.367340445255176,0.5602641088442978,0.3412910721447443
23,35.58333134651184,0.0007063346383225213,1.8048131119321893,0.5033676499017962,0.48553339157391473,2.7937141544289057,,,,,
24,35.57358455657959,0.000682392135024924,1.7959469095424367,0.4982944847808944,0.48825764994102494,2.782499049107234,0.3965397885000408,0.9429450558445616,0.36733503708535786,0.5592050433384258,0.338130285670675
25,36.53657937049866,0.0006579634122155991,1.8035550307344506,0.49697969611044285,0.49302362184281706,2.7935583461213995,,,,,
26,37.495683670043945,0.0006331154273257479,1.7959936225855795,0.49846697223407255,0.48414462327405255,2.778605218728383,0.3942481255206887,0.93828714258891,0.3559349436777818,0.5500523433148246,0.3176217618348749
27,37.484599351882935,0.0006079162869547909,1.7639030916823277,0.49441423267126083,0.47340097624670574,2.73171830618823,,,,,
28,37.48547387123108,0.0005824350601949144,1.7671256823672188,0.4994493873582946,0.4671111675876158,2.7336862407348774,0.3946673322837608,0.9453514229825486,0.36161040585117,0.5561907448949629,0.3285534794185792
29,37.46897649765015,0.0005567415893174886,1.7449402809143066,0.49327383698136723,0.4617458866840159,2.699960011023062,,,,,
30,37.47580122947693,0.0005309062983402573,1.7350406006530477,0.4895385641190741,0.45975667643878193,2.684335847033395,0.39854491021775756,0.9435300174164,0.3680604615023296,0.5598836468070197,0.3375760127869016
31,37.48279857635498,0.0005050000000000002,1.7296289307099804,0.48850685672627553,0.46396254466639625,2.6820983398843694,,,,,
32,37.470096588134766,0.00047909370165974305,1.7180703567134006,0.4888619212088761,0.44974974905727083,2.656682018659733,0.3967495049038482,0.9414844303466459,0.36833276531770653,0.5593833203273529,0.3399160257315648
33,37.426509380340576,0.00045325841068251176,1.7066607660717434,0.48847578239661676,0.44584763505392605,2.64098417935548,,,,,
34,35.698755502700806,0.0004275649398050859,1.6914445256745372,0.48464128833126136,0.44161467766044316,2.617700484505406,0.3981722524799295,0.9410894610846736,0.3643419613867567,0.556591127952729,0.3305116702935839
35,35.786641359329224,0.00040208371304520927,1.6783678589043796,0.4838881044476121,0.4349246583189126,2.597180626789729,,,,,
36,37.640053510665894,0.00037688457267425244,1.6658614654231951,0.48011125221296597,0.43225743544322476,2.578230165331452,0.39963124515987714,0.9447522884851561,0.37072590423282836,0.5620680323169376,0.3418205633057796
37,37.57198095321655,0.0003520365877844012,1.666051409752281,0.48223987227236786,0.4327899288248133,2.581081212670715,,,,,
38,37.642568588256836,0.0003276078649750765,1.67571836732052,0.48432345622115663,0.4353964372917458,2.595438262709865,0.39541187405971207,0.9399587870742229,0.3644409526771275,0.5562802308094926,0.33347003129454295
39,37.57086801528931,0.0003036653616774791,1.6517857599037666,0.47804437770887653,0.4269012187090185,2.5567313551902773,,,,,
40,37.7210807800293,0.00028027470262892445,1.6403993807457113,0.4766230190241778,0.42200642304701935,2.53902882249267,0.4010446949640077,0.9454011168562274,0.36881454821349413,0.5610100710944051,0.33658440146298063
41,37.59138798713684,0.0002575000000000002,1.634017019139396,0.47552910237400614,0.4195060639745659,2.529052197712439,,,,,
42,35.90938878059387,0.0002354036776675618,1.6327247092017423,0.47592988880696124,0.41904792766328214,2.5277025253684435,0.3998107205518418,0.9427779124993918,0.37094735739745194,0.5615575424314319,0.3420839942430621
43,35.72051978111267,0.0002140463001152259,1.62856019227593,0.4745202462982248,0.41802103711223165,2.5211014727751415,,,,,
44,35.620195388793945,0.0001934864064303306,1.621326423353619,0.4735043830893657,0.4153460762635977,2.5101768807128626,0.39916532272876665,0.9414883116109424,0.3670484607206065,0.558528411017385,0.3349315987124464
45,35.598264932632446,0.00017378034985236537,1.6164051597868956,0.4729543390649336,0.41319489894365824,2.5025544007619227,,,,,
46,35.61445379257202,0.00015498214331265904,1.6126759632870005,0.471906230074388,0.41228053692590305,2.496862734909411,0.40031497107707337,0.9458061880408143,0.36717339316127573,0.5600509914544552,0.33403181524547804
47,35.59941291809082,0.00013714331138868998,1.6098276386658354,0.47098572894378943,0.41186458622277883,2.4926779464439113,,,,,
48,35.62253022193909,0.00012031274907879943,1.6059711780813006,0.4705248359176848,0.4102140705135685,2.4867100856922293,0.39828848765632463,0.9404542924836522,0.364231718852155,0.5563059100626541,0.3301749500479854
49,35.60460948944092,0.00010453658778440108,1.6020208396293498,0.4695377592687253,0.4093203113310867,2.480878923998939,,,,,
50,35.67336583137512,8.985806886701516e-05,1.6012739611996545,0.46955961998966006,0.4091098878808595,2.4799434732507777,0.3963790664427639,0.9388334273750238,0.3653800649272321,0.5565311857431626,0.33438106341170026
51,35.695518016815186,7.631742512670285e-05,1.5993209493381004,0.47128747028333173,0.40595914110265396,2.4765675580060043,,,,,
52,35.59851908683777,6.395177052675796e-05,1.5955981130953185,0.46835620850324633,0.40805971412747,2.4720140333528873,0.40079896825934697,0.9434394289423884,0.36858383253217714,0.5602023646689142,0.3363686968050073
