epoch,train_loss,val_TC IoU,val_AR IoU,val_BG IoU,val_Mean IoU,val_Mean FG IoU
1,2.0724308517244125,,,,,
2,1.8152866390016344,0.011464036159144878,0.13210346547703944,0.7992239396170562,0.3142638137510802,0.07178375081809216
3,1.7324007564120822,,,,,
4,1.6303100718392267,0.02894069630820605,0.15173008081263348,0.7995511112443503,0.32674062945506327,0.09033538856041977
5,1.583074074321323,,,,,
6,1.5014184421963161,0.13440351400561665,0.21857024210221546,0.8610216880158801,0.4046651480412374,0.17648687805391605
7,1.472306121720208,,,,,
8,1.457218352953593,0.1654436633395916,0.2739176911423886,0.9075352649515792,0.4489655398111865,0.2196806772409901
9,1.4254193464914957,,,,,
10,1.4213893228107028,0.20858929638124174,0.24979641482842713,0.8939510260526399,0.45077891242076956,0.22919285560483443
11,1.4102221144570244,,,,,
12,1.3904304954740736,0.20774013370882058,0.24526824054108845,0.9074059792799893,0.45347145117663273,0.22650418712495451
13,1.3844085507922703,,,,,
14,1.3789596716562906,0.23024567736553903,0.2854366512473876,0.9184593935311468,0.4780472407146911,0.2578411643064633
15,1.3601944737964207,,,,,
16,1.3642045550876194,0.2309441801556901,0.2829841415834316,0.910232730175683,0.47472035063826823,0.25696416086956086
17,1.3671952697965835,,,,,
18,1.3520974768532648,0.19797591062697095,0.2876670299270685,0.9301295785462755,0.4719241730334383,0.24282147027701972
19,1.3577383783128527,,,,,
20,1.3394439776738485,0.22433975987710092,0.27094626680802875,0.9047275097948484,0.46667117882665937,0.24764301334256483
21,1.3374440166685315,,,,,
22,1.3309994962480334,0.22256260228887276,0.29121691475429007,0.9183555822239113,0.4773783664223581,0.2568897585215814
23,1.3236928780873616,,,,,
24,1.3241860575146145,0.20772173074974878,0.2769203461358922,0.8945001376975227,0.4597140715277212,0.2423210384428205
25,1.3240112013287015,,,,,
26,1.3172022766537137,0.23555120080641181,0.31114696336426684,0.9254478043063133,0.490715322825664,0.2733490820853393
27,1.3081059826744927,,,,,
28,1.3079857296413846,0.2149669885373879,0.2952794354314731,0.9100373949183268,0.4734279396290626,0.2551232119844305
29,1.3083747519387139,,,,,
30,1.305188735326131,0.23572221236567556,0.3099028544169615,0.9224029928846701,0.48934268655576907,0.27281253339131856
31,1.2984815994898478,,,,,
32,1.295615824063619,0.23233879916163236,0.29833889568837213,0.9071536924395095,0.4792771290965046,0.26533884742500224
33,1.2993528286616007,,,,,
34,1.297963425848219,0.24477405130900415,0.31926581485063105,0.9277286573449306,0.497256174501522,0.2820199330798176
35,1.296776827176412,,,,,
36,1.293237762980991,0.2351653992583111,0.30307731415095746,0.9108373268604179,0.48302668008989547,0.2691213567046343
37,1.2889453728993734,,,,,
38,1.279634067747328,0.20362658938383094,0.30052937162187826,0.9072656590194029,0.470473873341704,0.25207798050285457
39,1.2853047185473971,,,,,
40,1.2834183745914036,0.23329148036993935,0.3197617175332243,0.9207231494108805,0.49125878243801474,0.2765265989515818
41,1.2852804316414728,,,,,
42,1.2809034321043227,0.21509583210033917,0.31076577990524096,0.9141562322856852,0.48000594809708846,0.26293080600279006
43,1.286469750934177,,,,,
44,1.282504963874817,0.23756780811023914,0.3213998939558442,0.9230315511252651,0.4939997510637828,0.27948385103304163
45,1.2903320868810018,,,,,
46,1.2802687856886121,0.2341363661485744,0.3300943145506141,0.9315678746667789,0.49859951845532247,0.28211534034959423
47,1.2802648226420084,,,,,
48,1.280014575852288,0.23242958756291185,0.3203269128470704,0.9210074074490995,0.4912546359530272,0.2763782502049911
49,1.2829172081417508,,,,,
50,1.278999842537774,0.24404137471759857,0.2927697425604454,0.902801481655993,0.4798708663113456,0.268405558639022
51,1.2771607637405396,,,,,
52,1.2783490154478285,0.23300257938711788,0.32258034531350505,0.9297971685262552,0.49512669774229273,0.2777914623503115
53,1.2762686517503528,,,,,
54,1.2762380520502725,0.24088779941550814,0.32690407055803666,0.9262835684897838,0.4980251461544429,0.2838959349867724
55,1.281088524394565,,,,,
56,1.283343341615465,0.24516595936033275,0.3080564081500825,0.9169677093797267,0.49006335896338066,0.27661118375520766
57,1.2782618045806884,,,,,
58,1.2822748051749335,0.23228911834789515,0.3118378836746113,0.9223574391142241,0.48882814704557687,0.2720635010112532
59,1.2708417918947008,,,,,
60,1.2834384732776218,0.23979930294815888,0.31024676843427657,0.9234007559593667,0.4911489424472674,0.2750230356912177
